#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:10

AllEnglish::LEP::P083,move house,verb,phrase,/muːv haʊs/,To change from one home to another.,We moved house three times before I was ten.,My family decided to move house because we needed more space.,We moved house to be closer to my new job.,B1
AllEnglish::LEP::P083,move out,verb,phrasal verb,/muːv aʊt/,To leave the home where you have been living.,I moved out when I was twenty-one.,My brother moved out after graduating from university.,She moved out of her parents' house last year.,B1
AllEnglish::LEP::P083,move in,verb,phrasal verb,/muːv ɪn/,To begin living in a new home.,We moved in last weekend.,When did your neighbours move in?,We moved into our new flat last weekend.,B1
AllEnglish::LEP::P083,settle down,verb,phrasal verb,/ˈsetl daʊn/,To begin living a stable life by finding a permanent home.,After travelling for years they decided to settle down.,He settled down in a small village with his family.,The teacher told the noisy students to settle down.,B2
AllEnglish::LEP::P083,urban,adjective,descriptive,/ˈɜːbən/,Connected with towns and cities.,She prefers living in an urban area.,Traffic is often heavier in urban environments.,Urban areas are usually more densely populated than rural ones.,B2
AllEnglish::LEP::P083,rural,adjective,descriptive,/ˈrʊərəl/,Connected with the countryside rather than towns or cities.,They live in a quiet rural village.,Many people enjoy the peace of rural life.,Rural communities often lack reliable public transport.,B2
AllEnglish::LEP::P083,remember,verb,transitive,/rɪˈmembər/,To keep something in your memory or bring it back into your mind.,I can still remember my first day at school.,Do you remember where you left your keys?,I must remember to call my parents.,A1
AllEnglish::LEP::P083,remind of,verb,phrasal verb,/rɪˈmaɪnd ɒv/,To make someone think about a person or place due to a connection.,This song reminds me of my childhood.,That smell always reminds me of my grandmother's house.,He reminds me of a younger version of my brother.,B1
AllEnglish::LEP::P083,remind to,verb,phrase,/rɪˈmaɪnd tuː/,To tell someone to do something they might forget.,Can you remind me to call my parents?,Please remind me to send that email tomorrow.,She reminded him to pick up the groceries.,B1
AllEnglish::LEP::P083,recall,verb,transitive,/rɪˈkɔːl/,To remember something by making an effort to think carefully.,I can't recall exactly what happened that day.,She clearly recalled the conversation years later.,He recalled vividly the moment they first met.,B2
AllEnglish::LEP::P083,recollect,verb,transitive,/ˌrekəˈlekt/,To remember something after thinking carefully to get a full picture.,I don't recollect ever meeting him before.,She struggled to recollect the details of the accident.,He recollected his earliest childhood memory.,C1
AllEnglish::LEP::P083,think back,verb,phrasal verb,/θɪŋk bæk/,To deliberately think about something that happened in the past.,When I think back to my school days I mostly remember my friends.,If you think back carefully you will probably remember his name.,Think back to a time when you felt truly happy.,B2
AllEnglish::LEP::P083,look back,verb,phrasal verb,/lʊk bæk/,To think about the past from your present point of view.,I like to look back on my university years.,When I look back now I realise how lucky I was.,Looking back I probably worried far too much.,B2
AllEnglish::LEP::P083,gifted,adjective,descriptive,/ˈɡɪftɪd/,Having a natural ability or exceptional talent in a subject.,She was a gifted student who learned languages quickly.,Mozart was a gifted musician from a young age.,The school has a special program for gifted children.,B2
AllEnglish::LEP::P083,bright,adjective,descriptive,/braɪt/,Intelligent and quick to learn.,He is a very bright child who asks interesting questions.,She was one of the brightest students in the class.,You have to be quite bright to pass that exam.,B1
AllEnglish::LEP::P083,good at,adjective,phrase,/ɡʊd æt/,Having skill or ability in a particular subject or activity.,I have always been good at English.,She is really good at solving problems.,He is exceptionally good at playing the piano.,A2
AllEnglish::LEP::P083,bad at,adjective,phrase,/bæd æt/,Not skilled or successful at a particular subject or activity.,I have always been bad at remembering names.,He was bad at drawing but he loved art lessons.,She felt bad at maths and asked for a tutor.,A2
AllEnglish::LEP::P083,nothing to shout about,phrase,idiom,/ˈnʌθɪŋ tə ʃaʊt əˈbaʊt/,Not especially impressive or remarkable; fairly average.,My exam results were nothing to shout about but I passed.,The restaurant was okay but it was nothing to shout about.,His performance in the match was nothing to shout about.,C1
AllEnglish::LEP::P083,make proud,verb,phrase,/meɪk praʊd/,To achieve something that makes someone feel pleased with you.,Graduating from university really made my parents proud.,He studied hard because he wanted to make his parents proud.,She always strived to make her family proud.,B1
AllEnglish::LEP::P083,keep your head down,verb,idiom,/kiːp jɔː hed daʊn/,To avoid attracting attention or getting involved in trouble.,I wasn't very popular at school so I just kept my head down.,After making a mistake at work he decided to keep his head down.,If you keep your head down you will eventually succeed.,C1
AllEnglish::LEP::P083,get into trouble,verb,phrase,/ɡet ˈɪntuː ˈtrʌbəl/,To do something that results in being punished or criticised.,I got into trouble for talking during the lesson.,He often got into trouble because he never did his homework.,If you break the window you will get into serious trouble.,B1
AllEnglish::LEP::P083,stay out of trouble,verb,phrase,/steɪ aʊt əv ˈtrʌbəl/,To avoid doing things that cause problems or punishment.,My parents always told me to stay out of trouble.,He promised his mother he would stay out of trouble.,It is hard to stay out of trouble when your friends are rebellious.,B2
AllEnglish::LEP::P083,keep out of trouble,verb,phrase,/kiːp aʊt əv ˈtrʌbəl/,To avoid getting involved in bad or illegal activities.,If you want to keep out of trouble don't follow those boys.,The youth club helps keep local kids out of trouble.,She advised him to keep out of trouble during the trip.,B2
AllEnglish::LEP::P083,behave yourself,verb,phrase,/bɪˈheɪv jɔːˈself/,To act politely and appropriately.,Behave yourself while we are visiting your grandparents.,The teacher told the class to behave themselves.,If you don't behave yourself you will have to leave.,B1
AllEnglish::LEP::P083,naughty,adjective,descriptive,/ˈnɔːti/,Behaving badly especially in a minor or playful way.,The children were being naughty and throwing paper aeroplanes.,I wasn't usually naughty but I occasionally played jokes.,He was sent to his room for being a naughty boy.,B1
AllEnglish::LEP::P083,lead astray,verb,idiom,/liːd əˈstreɪ/,To encourage someone to behave badly or make poor decisions.,His older friends led him astray.,I was a sensible teenager until one friend led me astray.,She was led astray by the promise of easy money.,C1
AllEnglish::LEP::P083,get up to,verb,phrasal verb,/ɡet ʌp tuː/,To do something often mischievous or slightly secret.,The children are very quiet so what are they getting up to?,We used to get up to all sorts of silly things.,I wonder what he has been getting up to lately.,B2
AllEnglish::LEP::P083,get caught,verb,phrase,/ɡet kɔːt/,To be discovered while doing something wrong.,We tried to sneak into the cinema but got caught.,He got caught cheating in the exam.,They got caught skipping school.,B1
AllEnglish::LEP::P083,catch red-handed,verb,idiom,/kætʃ red ˈhændɪd/,To be caught in the act of doing something wrong.,He was caught red-handed trying to steal the money.,The teacher caught him red-handed copying the answers.,They caught the thief red-handed.,C1
AllEnglish::LEP::P083,get away with,verb,phrasal verb,/ɡet əˈweɪ wɪð/,To avoid punishment after doing something wrong.,He copied my homework and somehow got away with it.,Don't think you will get away with it this time.,She always gets away with being late.,B2
AllEnglish::LEP::P083,get picked on,verb,phrase,/ɡet pɪkt ɒn/,To be repeatedly teased or bullied by other people.,He got picked on because he wore glasses.,Nobody deserves to be picked on at school.,She used to get picked on for her accent.,B2
AllEnglish::LEP::P083,pick on,verb,phrasal verb,/pɪk ɒn/,To repeatedly treat someone badly or unfairly.,The bully kept picking on the younger students.,Why do you always pick on me?,It is cruel to pick on someone smaller than you.,B2
AllEnglish::LEP::P083,get into a fight,verb,phrase,/ɡet ˈɪntuː ə faɪt/,To become involved in a physical altercation.,Two boys got into a fight during lunch break.,I nearly got into a fight defending my friend.,He gets into a fight every weekend.,B1
AllEnglish::LEP::P083,tell off,verb,phrasal verb,/tel ɒf/,To speak to someone angrily because they did something wrong.,The teacher told him off for swearing.,My mum will tell me off if I break this.,He told the kids off for running in the house.,B2
AllEnglish::LEP::P083,get told off,verb,phrase,/ɡet təʊld ɒf/,To be spoken to angrily by someone in authority.,I was told off for being late.,She got told off by her parents for breaking the window.,We got told off by the police for skateboarding.,B2
AllEnglish::LEP::P083,fit in,verb,phrasal verb,/fɪt ɪn/,To feel accepted as part of a group.,It took me a few months to fit in at my new school.,He found it difficult to fit in with his new classmates.,She dressed exactly like the others to try and fit in.,B2
AllEnglish::LEP::P083,hang around,verb,phrasal verb,/hæŋ əˈraʊnd/,To spend time somewhere without doing anything in particular.,We used to hang around outside the sports centre.,Teenagers were hanging around in the park.,I had to hang around for an hour waiting for the bus.,B2
AllEnglish::LEP::P083,bully,noun,countable,/ˈbʊli/,Someone who repeatedly hurts or threatens other people.,The school dealt quickly with the bully.,Nobody should have to put up with a bully at school.,He stood up to the school bully.,B2
AllEnglish::LEP::P083,bully,verb,transitive,/ˈbʊli/,To threaten or hurt someone who is weaker.,He was bullied for being overweight.,She refuses to be bullied into making a decision.,They bullied him into giving them his money.,B2
AllEnglish::LEP::P083,ramble,verb,intransitive,/ˈræmbəl/,To talk for a long time in a confused or off-topic way.,He tends to ramble when he gets nervous.,I hope you have been enjoying listening to my World Cup rambles.,Stop rambling and get to the point.,C1
AllEnglish::LEP::P083,footy,noun,uncountable,/ˈfʊti/,An informal British term for football.,If you are following the footy you will love this episode.,We played a game of footy in the park.,He went down to the pub to watch the footy.,B2
AllEnglish::LEP::P083,pop up,verb,phrasal verb,/pɒp ʌp/,To appear suddenly or unexpectedly.,Episodes keep popping up in your podcast feed.,A strange error message popped up on my screen.,New cafes are popping up all over the city.,B2
AllEnglish::LEP::P083,pick out,verb,phrasal verb,/pɪk aʊt/,To choose or select someone or something from a group.,I picked out a range of vocabulary items from the script.,Can you pick out your brother in this crowded photo?,She picked out a beautiful dress for the party.,B2
AllEnglish::LEP::P083,bilingual,adjective,descriptive,/baɪˈlɪŋɡwəl/,Able to speak two languages fluently.,I was raised in a bilingual household.,She is bilingual in English and Spanish.,Being bilingual gives you a great advantage in the job market.,B2
AllEnglish::LEP::P083,practical joke,noun,countable,/ˌpræktɪkəl ˈdʒəʊk/,A trick played on someone to make them look foolish and cause amusement.,I occasionally played practical jokes on my classmates.,He put salt in the sugar bowl as a practical joke.,They were always playing practical jokes on each other.,B2
AllEnglish::LEP::P083,sneak,verb,intransitive,/sniːk/,To go somewhere secretly and quietly to avoid being seen.,We tried to sneak into the cinema but got caught.,He sneaked out of the house after midnight.,She sneaked a piece of cake from the fridge.,B2
AllEnglish::LEP::P083,head teacher,noun,countable,/ˌhed ˈtiːtʃər/,The teacher in charge of a school.,She was told off by the head teacher.,The head teacher gave a speech at the assembly.,You need to report to the head teacher's office.,B1
AllEnglish::LEP::P083,intimidate,verb,transitive,/ɪnˈtɪmɪdeɪt/,To frighten or threaten someone usually to make them do something.,A bully repeatedly hurts and intimidates other people.,Large dogs can be very intimidating to small children.,He tried to intimidate the witness into staying silent.,C1
AllEnglish::LEP::P083,sense of wonder,noun,phrase,/sens əv ˈwʌndər/,A feeling of magical excitement and amazement.,She still has a childlike sense of wonder.,Looking at the stars always fills me with a sense of wonder.,He never lost his sense of wonder about the natural world.,C1
AllEnglish::LEP::P083,bunk bed,noun,countable,/ˈbʌŋk bed/,One of two beds attached together one on top of the other.,Sleeping in bunk beds on the ferry was very exciting.,The twins fought over who got the top bunk bed.,We bought a bunk bed to save space in their bedroom.,B1
AllEnglish::LEP::P083,nativity play,noun,countable,/nəˈtɪvɪti pleɪ/,A play telling the story of the birth of Jesus usually performed by children.,The nativity play is when you are very young at school.,She was chosen to play Mary in the nativity play.,Every December parents gather to watch the nativity play.,B2
AllEnglish::LEP::P083,densely,adverb,manner,/ˈdensli/,In a closely compacted or crowded manner.,Urban areas are usually more densely populated than rural ones.,The forest was densely packed with ancient trees.,It is a densely written book full of complex ideas.,C1
AllEnglish::LEP::P083,regret,noun,countable,/rɪˈɡret/,A feeling of sadness about something wrong or about a mistake.,Looking back that might be a regret.,My biggest regret is not travelling more when I was younger.,He expressed deep regret for his actions.,B2
AllEnglish::LEP::P083,exceptional,adjective,descriptive,/ɪkˈsepʃənəl/,Unusually good or outstanding.,She showed exceptional talent as a child.,It is an exceptional piece of artwork.,The weather has been exceptional for this time of year.,C1
AllEnglish::LEP::P083,remarkable,adjective,descriptive,/rɪˈmɑːkəbəl/,Unusual or surprising in a way that causes people to take notice.,His academic performance was nothing remarkable.,It is remarkable how fast the baby is growing.,She has a remarkable memory for names and faces.,B2
AllEnglish::LEP::P083,scold,verb,transitive,/skəʊld/,To speak angrily to someone because they have done wrong.,The mother scolded her child for running into the street.,He was scolded by his boss for arriving late.,American English often uses scold instead of tell off.,C1
AllEnglish::LEP::P083,reprimand,verb,transitive,/ˈreprɪmɑːnd/,To express formal disapproval or criticism of someone.,The employee was severely reprimanded for his mistake.,She was officially reprimanded by the committee.,It is a more formal word for being told off.,C2
AllEnglish::LEP::P083,mischievous,adjective,descriptive,/ˈmɪstʃɪvəs/,Causing or showing a fondness for causing trouble playfully.,He gave a mischievous grin before hiding the keys.,The children were getting up to something mischievous.,She was a mischievous child who loved practical jokes.,C1
AllEnglish::LEP::P083,sensible,adjective,descriptive,/ˈsensɪbəl/,Having or using good judgment; practical and reasonable.,I was a sensible teenager until one friend led me astray.,It was a very sensible decision to save your money.,Please wear sensible shoes for the hike.,B2
AllEnglish::LEP::P083,discipline,noun,uncountable,/ˈdɪsɪplɪn/,The practice of training people to obey rules.,His strict upbringing gave him lots of discipline.,The school is known for its strict discipline.,It takes a lot of discipline to study every single day.,B2
AllEnglish::LEP::P083,hindsight,noun,uncountable,/ˈhaɪndsaɪt/,Understanding of a situation only after it has happened.,With hindsight I should have taken the job.,In hindsight it was a very bad idea.,Looking back introduces reflection or hindsight.,C1
AllEnglish::LEP::P083,nothing to write home about,phrase,idiom,/ˈnʌθɪŋ tə raɪt həʊm əˈbaʊt/,Not exciting or special.,The hotel was okay but nothing to write home about.,His performance was nothing to write home about.,The meal was cheap but nothing to write home about.,C1
AllEnglish::LEP::P083,let down,verb,phrasal verb,/let daʊn/,To disappoint someone by failing to do what you agreed to do.,I promised to help her and I don't want to let her down.,He felt he had let his parents down by failing the exam.,The team didn't want to let their fans down.,B2
