#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0985","sophisticated","adjective","","səˈfɪstɪkeɪtɪd","Having, revealing, or involving a great deal of worldly experience and knowledge of fashion and culture.","Haché Parmentier sounds so much more sophisticated.","She is a highly sophisticated woman.","The restaurant has a sophisticated atmosphere.","B2"
"AllEnglish::LEP::EP0985","elephant in the room","idiom","","ˈelɪfənt ɪn ðə ruːm","An obvious problem or issue that people avoid discussing.","The elephant in the room is that everyone's going, yeah, but English, it's terrible.","We need to address the elephant in the room: our lack of funding.","No one mentioned his recent arrest; it was the elephant in the room.","C1"
"AllEnglish::LEP::EP0985","witchcraft","noun","uncountable","ˈwɪtʃkrɑːft","The practice of magic, especially for evil purposes.","You'd do witchcraft more than the kitchen.","She was accused of witchcraft in the 17th century.","He studied ancient witchcraft and spells.","C1"
"AllEnglish::LEP::EP0985","submerge","verb","transitive","səbˈmɜːdʒ","To cause to be under water or another liquid.","Sausages submerged in batter.","The submarine submerged quickly.","Submerge the vegetables in boiling water for two minutes.","C1"
"AllEnglish::LEP::EP0985","offal","noun","uncountable","ˈɒfəl","The entrails and internal organs of an animal used as food.","I didn't like eating offal.","Many people find offal unappetizing.","Offal can be very nutritious if cooked properly.","C2"
"AllEnglish::LEP::EP0985","innards","noun","plural","ˈɪnədz","Internal organs, especially intestines.","Like the innards of animals.","The innards of the machine were exposed.","We cleaned the innards of the fish.","C1"
"AllEnglish::LEP::EP0985","with a passion","phrase","","wɪð ə ˈpæʃən","Very strongly or intensely.","I hated it with a passion.","She loves music with a passion.","I despise early mornings with a passion.","C1"
"AllEnglish::LEP::EP0985","substitute","noun","countable","ˈsʌbstɪtjuːt","A person or thing acting or serving in place of another.","It's a sort of vegetarian substitute for a big piece of meat.","You can use margarine as a substitute for butter.","He came on as a substitute in the second half.","B2"
"AllEnglish::LEP::EP0985","untouchable","adjective","","ʌnˈtʌtʃəbəl","Not able to be criticized or defeated.","French food is the best in the world and is untouchable.","The gangster thought he was untouchable.","Her record in the 100 meters is untouchable.","C1"
"AllEnglish::LEP::EP0985","get something off one's chest","idiom","","ɡet ˈsʌmθɪŋ ɒf wʌnz tʃest","To say something that one has wanted to say for a long time.","I just had to get that off my chest.","I feel much better now that I've got that off my chest.","He needed to get some secrets off his chest.","C1"
"AllEnglish::LEP::EP0985","take pride in","phrase","","teɪk praɪd ɪn","To feel pleased and satisfied about something one owns or has done.","We don't take any pride in things.","She takes great pride in her garden.","You should take pride in your achievements.","B2"
"AllEnglish::LEP::EP0985","chuckle","verb","intransitive","ˈtʃʌkəl","To laugh quietly or inwardly.","It just sort of made me chuckle.","He chuckled as he read the comic strip.","She chuckled at the memory.","C1"
"AllEnglish::LEP::EP0985","in disguise","phrase","","ɪn dɪsˈɡaɪz","Wearing a costume or other apparel to hide one's identity.","Go in disguise.","The king traveled in disguise to hear what the people thought.","It turned out to be a blessing in disguise.","B2"
"AllEnglish::LEP::EP0985","stock up","phrasal verb","intransitive","stɒk ʌp","To amass supplies of something.","I will stock up on certain foods.","We need to stock up on firewood before winter.","People rushed to the stores to stock up on water.","C1"
"AllEnglish::LEP::EP0985","biodegradable","adjective","","ˌbaɪəʊdɪˈɡreɪdəbəl","Capable of being decomposed by bacteria or other living organisms.","Sainsbury's gold tea has biodegradable tea bags.","We only use biodegradable cleaning products.","Plastic is generally not biodegradable.","C1"
"AllEnglish::LEP::EP0985","alien","adjective","","ˈeɪliən","Unfamiliar and unacceptable or repugnant.","Heinz baked beans is as alien to Americans as it is to the French.","The concept is completely alien to me.","She found the corporate culture alien.","C1"
"AllEnglish::LEP::EP0985","derive from","phrasal verb","transitive","dɪˈraɪv frɒm","To obtain something from a specified source.","Derived from tomatoes.","The word is derived from Latin.","He derives great satisfaction from helping others.","C1"
"AllEnglish::LEP::EP0985","quintessentially","adverb","","ˌkwɪntɪˈsenʃəli","Used to emphasize the most perfect or typical example of a quality or class.","Marmite is another quintessentially English thing.","It was a quintessentially British afternoon tea.","She is the quintessentially modern woman.","C2"
"AllEnglish::LEP::EP0985","by-product","noun","countable","ˈbaɪˌprɒdʌkt","An incidental or secondary product made in the manufacture of something else.","Produced as a by-product of making beer.","Sawdust is a by-product of the lumber industry.","A happier workforce is a by-product of flexible working hours.","C1"
"AllEnglish::LEP::EP0985","indestructible","adjective","","ˌɪndɪˈstrʌktɪbəl","Not able to be destroyed.","It's just indestructible.","These plastic cups are practically indestructible.","He has an indestructible spirit.","C1"
"AllEnglish::LEP::EP0985","convert","verb","transitive","kənˈvɜːt","To cause to change in form, character, or function.","I don't think I converted many people to Marmite that day.","They converted the barn into a house.","He converted to Catholicism.","B2"
"AllEnglish::LEP::EP0985","throw a spanner in the works","idiom","","θrəʊ ə ˈspænər ɪn ðə wɜːks","To do something that prevents a plan or activity from succeeding.","Has thrown a spanner in the works of our hosting of guests.","The sudden rain threw a spanner in the works for our picnic.","His resignation really threw a spanner in the works.","C2"
"AllEnglish::LEP::EP0985","flashy","adjective","","ˈflæʃi","Ostentatiously attractive or impressive.","There are loads of English people who are very flashy in the kitchen.","He drives a flashy red sports car.","I don't like flashy jewelry.","C1"
"AllEnglish::LEP::EP0985","disdain","noun","uncountable","dɪsˈdeɪn","The feeling that someone or something is unworthy of one's consideration or respect.","Can't help showing some level of disdain and amusement.","He looked at the waiter with disdain.","She treated my suggestions with disdain.","C1"
"AllEnglish::LEP::EP0985","uptight","adjective","","ˌʌpˈtaɪt","Anxious or angry in a tense and overly controlled way.","I get all uptight and irate.","Don't get so uptight about a minor mistake.","He's very uptight about his schedule.","C1"
"AllEnglish::LEP::EP0985","irate","adjective","","aɪˈreɪt","Feeling or characterized by great anger.","I get all uptight and irate.","The company received irate letters from customers.","He was irate when he found out the truth.","C1"
"AllEnglish::LEP::EP0985","marinate","verb","transitive","ˈmærɪneɪt","To soak (meat, fish, or other food) in a marinade.","Marinated in olive oil and soy sauce.","Let the chicken marinate overnight.","I like to marinate the tofu before frying it.","B2"
"AllEnglish::LEP::EP0985","rest on one's laurels","idiom","","rest ɒn wʌnz ˈlɒrəlz","To be satisfied with one's past successes and consider no further effort necessary.","I think I rested on my laurels.","Despite the victory, we cannot afford to rest on our laurels.","He retired early to rest on his laurels.","C2"
"AllEnglish::LEP::EP0985","wholesome","adjective","","ˈhəʊlsəm","Conducive to or suggestive of good health and physical well-being.","I like kind of wholesome, simple stuff.","It's a very wholesome movie.","She prepared a wholesome meal for the family.","C1"
"AllEnglish::LEP::EP0985","dismiss","verb","transitive","dɪsˈmɪs","To treat as unworthy of serious consideration.","She sort of dismisses the question almost instantly.","He dismissed the idea as impossible.","Please don't dismiss my feelings.","B2"
"AllEnglish::LEP::EP0985","queue up","phrasal verb","intransitive","kjuː ʌp","To form or join a line of people or vehicles waiting for something.","You queue up, remember going to the war or something.","People queued up outside the store for hours.","We had to queue up to get tickets.","B2"
"AllEnglish::LEP::EP0985","ladle","noun","countable","ˈleɪdəl","A large long-handled spoon with a cup-shaped bowl.","There would typically be a ladle that goes into the pot.","She used a ladle to serve the soup.","He poured the punch with a silver ladle.","C1"
"AllEnglish::LEP::EP0985","malnourished","adjective","","mælˈnʌrɪʃt","Suffering from malnutrition.","I would probably be malnourished.","The rescued animals were severely malnourished.","Many children in the region are malnourished.","C1"
"AllEnglish::LEP::EP0985","scurvy","noun","uncountable","ˈskɜːvi","A disease caused by a deficiency of vitamin C.","You'd have got scurvy or something.","Sailors used to suffer from scurvy on long voyages.","Eating citrus fruits prevents scurvy.","C2"
"AllEnglish::LEP::EP0985","treason","noun","uncountable","ˈtriːzən","The crime of betraying one's country.","Presumably I murdered someone or maybe I committed treason.","He was executed for treason.","Conspiring against the king is high treason.","C1"
"AllEnglish::LEP::EP0985","autocratic","adjective","","ˌɔːtəˈkrætɪk","Relating to a ruler who has absolute power.","Maybe in some sort of autocratic country.","The company has an autocratic management style.","The autocratic regime suppressed all opposition.","C1"
"AllEnglish::LEP::EP0985","dig in","phrasal verb","intransitive","dɪɡ ɪn","To start eating hungrily or enthusiastically.","We say, dig in.","The food is getting cold, let's dig in!","They dug in as soon as the pizza arrived.","B2"
"AllEnglish::LEP::EP0985","literal","adjective","","ˈlɪtərəl","Taking words in their usual or most basic sense without metaphor or allegory.","I'm a very literal person.","She provided a literal translation of the text.","He took the joke in a literal way.","C1"
"AllEnglish::LEP::EP0985","visionary","noun","countable","ˈvɪʒənəri","A person with original ideas about what the future will or could be like.","He was a real visionary.","Steve Jobs was a technology visionary.","The architect is regarded as a visionary in her field.","C1"
"AllEnglish::LEP::EP0985","prescient","adjective","","ˈpresiənt","Having or showing knowledge of events before they take place.","These sorts of science fiction stories that were very prescient.","His warnings proved to be highly prescient.","She had a prescient dream about the disaster.","C2"
"AllEnglish::LEP::EP0985","fantastical","adjective","","fænˈtæstɪkəl","Conceived or appearing as if conceived by an unrestrained imagination.","You end up with these fantastical things.","The book describes a fantastical world.","He tells fantastical tales of dragons.","C1"
"AllEnglish::LEP::EP0985","ambitious","adjective","","æmˈbɪʃəs","Having or showing a strong desire and determination to succeed.","He has this incredible ambitious idea.","She is an ambitious young lawyer.","The project is overly ambitious.","B2"
"AllEnglish::LEP::EP0985","down to earth","adjective","","ˌdaʊn tuː ˈɜːθ","With no illusions or pretensions; practical and realistic.","She was very funny and down to earth.","I appreciate his down to earth approach.","Despite her fame, she remains very down to earth.","C1"
"AllEnglish::LEP::EP0985","insightful","adjective","","ˈɪnsaɪtfʊl","Having or showing an accurate and deep understanding.","Insightful conversation.","Her analysis of the problem was very insightful.","It was an insightful documentary.","C1"
"AllEnglish::LEP::EP0985","candid","adjective","","ˈkændɪd","Truthful and straightforward; frank.","Someone who's very willing to be candid.","To be candid, I think you're making a mistake.","He gave a candid interview about his struggles.","C1"
"AllEnglish::LEP::EP0985","walk a fine line","idiom","","wɔːk ə faɪn laɪn","To maintain a careful balance between two opposing situations or qualities.","You've got to walk a fine line, haven't you?","The manager walks a fine line between authority and friendship.","She walks a fine line between confidence and arrogance.","C2"
"AllEnglish::LEP::EP0985","taciturn","adjective","","ˈtæsɪtɜːn","Reserved or uncommunicative in speech; saying little.","My granddad was a very kind of like taciturn person.","He was a taciturn man who preferred working alone.","The taciturn farmer rarely spoke to anyone.","C2"
"AllEnglish::LEP::EP0985","oversharing","noun","uncountable","ˌəʊvəˈʃeərɪŋ","The disclosure of an inappropriate amount of detail about one's personal life.","Carrie Fisher, who is very much all about oversharing.","Social media encourages oversharing.","I apologized for my oversharing during the meeting.","C1"
"AllEnglish::LEP::EP0985","make a meal of it","idiom","","meɪk ə miːl ɒv ɪt","To spend a lot of time or energy doing something, often unnecessarily.","I really kind of made a meal of it.","He just had to sweep the floor, but he made a real meal of it.","There's no need to make a meal of it, just apologize.","C2"
"AllEnglish::LEP::EP0985","rejoinder","noun","countable","rɪˈdʒɔɪndə","A reply, especially a sharp or witty one.","What's the rejoinder to you're in my head now?","She always has a quick rejoinder ready.","His rejoinder left the crowd silent.","C2"
"AllEnglish::LEP::EP0985","bland","adjective","","blænd","Lacking strong features or characteristics and therefore uninteresting.","I want to have something really bland.","The soup was quite bland and needed salt.","He lived a very bland and predictable life.","C1"
"AllEnglish::LEP::EP0985","invariably","adverb","","ɪnˈveəriəbli","In every case or on every occasion; always.","They're invariably burnt across the top.","He invariably arrives late for meetings.","It invariably rains on my day off.","C1"
"AllEnglish::LEP::EP0985","stale","adjective","","steɪl","No longer fresh and pleasant to eat; hard, musty, or dry.","Just old stale bread crusts.","The crackers have gone stale.","The room smelled of stale cigarette smoke.","B2"
"AllEnglish::LEP::EP0985","glaringly","adverb","","ˈɡleərɪŋli","In a highly obvious or conspicuous manner.","Those bits of vocab will be glaringly obvious to you.","The mistakes were glaringly clear.","It was glaringly apparent that he was lying.","C2"
"AllEnglish::LEP::EP0985","fast track","noun","countable","ˈfɑːst træk","A route or method that provides for more rapid results than usual.","It's a kind of like a fast track to broadening your vocabulary.","He is on the fast track to management.","They offered a fast track for visa approvals.","C1"
"AllEnglish::LEP::EP0985","refinery","noun","countable","rɪˈfaɪnəri","An industrial installation where a substance is refined.","Travelling across the ocean to an oil refinery.","He works at the local sugar refinery.","The refinery processes thousands of barrels a day.","C1"
"AllEnglish::LEP::EP0985","ultimate","adjective","","ˈʌltɪmət","Being or happening at the end of a process; final.","It's like the ultimate kind of comfort food.","His ultimate goal is to become a doctor.","We will accept their ultimate decision.","B2"
