#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:10

AllEnglish::LEP::EP0987,"harbinger","noun","countable","/ˈhɑːbɪndʒə(r)/","A sign that shows that something is going to happen soon, often bad.","A single magpie is seen as a harbinger of doom.","The dark clouds were a harbinger of the coming storm.","These economic indicators are a harbinger of a recession.","C2"
AllEnglish::LEP::EP0987,"shrivel","verb","intransitive","/ˈʃrɪvl/","To become dry, smaller, and covered with lines.","When you die, your face sort of shrinks and shrivels.","The leaves shriveled in the hot sun.","His confidence shriveled after the harsh criticism.","C1"
AllEnglish::LEP::EP0987,"wake","noun","countable","/weɪk/","A gathering held before or after a funeral.","Irish people love a big wake to have a look at the dead.","We attended the wake to pay our respects to the family.","The mood at the wake was surprisingly celebratory.","B2"
AllEnglish::LEP::EP0987,"janky","adjective","informal","/ˈdʒæŋki/","Of poor quality, unreliable, or weirdly assembled.","My teeth are all janky because I didn't get braces as a kid.","I tried to fix it, but the repair looks pretty janky.","His laptop is old and janky, crashing all the time.","C1"
AllEnglish::LEP::EP0987,"oxymoron","noun","countable","/ˌɒksɪˈmɔːrɒn/","A phrase that combines two words that seem to be the opposite of each other.","British people having good teeth is an oxymoron.","'Deafening silence' is a classic example of an oxymoron.","He described the term 'jumbo shrimp' as an oxymoron.","C1"
AllEnglish::LEP::EP0987,"debilitating","adjective","","/dɪˈbɪlɪteɪtɪŋ/","Making someone or something physically weak.","Toothache is debilitating when you are in a legion.","She suffers from a debilitating disease.","The heat was completely debilitating for the runners.","C1"
AllEnglish::LEP::EP0987,"caustic","adjective","","/ˈkɔːstɪk/","Able to destroy or dissolve other substances chemically; highly critical.","Ammonia is a disinfectant, though incredibly caustic.","The cleaning agent contains caustic chemicals.","She made a caustic remark about his new outfit.","C2"
AllEnglish::LEP::EP0987,"latrine","noun","countable","/ləˈtriːn/","A toilet, especially a simple one in a camp or military area.","The cleaning agent made it smell like a Roman latrine.","Soldiers were tasked with digging the latrine.","The camp's latrine was located far from the tents.","B2"
AllEnglish::LEP::EP0987,"rank","adjective","slang","/ræŋk/","Smelling very unpleasant or disgusting.","My daughter has pretty rank breath in the morning.","The milk left in the fridge for weeks smells rank.","That was a rank performance by the team today.","C1"
AllEnglish::LEP::EP0987,"halitosis","noun","uncountable","/ˌhælɪˈtəʊsɪs/","The medical term for bad breath.","There is coffee breath, and then there is rancid halitosis.","He uses a special mouthwash to treat his halitosis.","Halitosis can be caused by a variety of dental issues.","C2"
AllEnglish::LEP::EP0987,"rancid","adjective","","/ˈrænsɪd/","Tasting or smelling unpleasant because it is no longer fresh.","That is not just coffee breath, that is rancid halitosis.","The butter had been left out and gone rancid.","There was a rancid smell coming from the garbage can.","C1"
AllEnglish::LEP::EP0987,"morale","noun","uncountable","/məˈrɑːl/","The amount of confidence and enthusiasm a person or group has.","Tea is drunk on the battlefield because it can raise morale.","The manager organized a party to boost staff morale.","Morale among the troops was surprisingly high.","B2"
AllEnglish::LEP::EP0987,"foxhole","noun","countable","/ˈfɒkshəʊl/","A hole in the ground used by soldiers as a shelter from enemy fire.","A cup of tea keeps soldiers warm in their foxholes.","They spent three nights pinned down in a muddy foxhole.","There are no atheists in foxholes, as the saying goes.","C1"
AllEnglish::LEP::EP0987,"windpipe","noun","countable","/ˈwɪndpaɪp/","The tube in the body that carries air from the throat to the lungs.","If someone has something trapped in their windpipe, use the Heimlich manoeuvre.","The piece of food went straight down his windpipe.","The doctor examined the patient's windpipe for blockage.","B2"
AllEnglish::LEP::EP0987,"eponymous","adjective","","/ɪˈpɒnɪməs/","Of a person, giving their name to something.","Dr. Heimlich is the eponymous creator of the manoeuvre.","He is the singer of the eponymous band.","The eponymous hero of the novel is a young wizard.","C2"
AllEnglish::LEP::EP0987,"alliterative","adjective","","/əˈlɪtərətɪv/","Containing words that start with the same sound.","Henry Heimlich is both eponymous and alliterative.","The poet used an alliterative style to create rhythm.","'Peter Piper picked a peck' is a famous alliterative phrase.","C2"
AllEnglish::LEP::EP0987,"suppress","verb","transitive","/səˈpres/","To prevent yourself from having or expressing a feeling or emotion.","Cornflakes were invented to help people suppress the urge to masturbate.","She could barely suppress a smile when he tripped.","The medication helps to suppress the symptoms.","C1"
AllEnglish::LEP::EP0987,"urge","noun","countable","/ɜːdʒ/","A strong desire or impulse to do something.","They wanted to help their brethren suppress the urge to pleasure themselves.","He fought the urge to eat the entire cake.","She had a sudden urge to travel the world.","B2"
AllEnglish::LEP::EP0987,"brethren","noun","plural/formal","/ˈbreðrən/","Members of a particular group, religion, or society.","He believed the food would help his brethren remain pure.","He spoke to his brethren at the church gathering.","The monks treated all visitors as their brethren.","C2"
AllEnglish::LEP::EP0987,"devout","adjective","","/dɪˈvaʊt/","Believing strongly in a religion and obeying its rules.","John Harvey Kellogg was a devout Seventh-Day Adventist.","She is a devout Catholic who goes to mass every Sunday.","His devout faith helped him through difficult times.","C1"
AllEnglish::LEP::EP0987,"lust","noun","uncountable","/lʌst/","Very strong sexual desire.","He believed that fleshly lust was triggered by stimulating foods.","Their relationship was based entirely on lust.","The novel explores themes of power, greed, and lust.","C1"
AllEnglish::LEP::EP0987,"bland","adjective","","/blænd/","Lacking strong flavor; not interesting or exciting.","Bland foods like grains kept the body in a state of calm.","The soup was a bit bland and needed more salt.","He wore a bland expression during the entire meeting.","B2"
AllEnglish::LEP::EP0987,"aphrodisiac","noun","countable","/ˌæfrəˈdɪziæk/","A food, drink, or drug that stimulates sexual desire.","He considered cornflakes to be the ultimate anti-aphrodisiac.","Oysters are widely believed to be an aphrodisiac.","The perfume was marketed as a powerful aphrodisiac.","C1"
AllEnglish::LEP::EP0987,"dub","verb","transitive","/dʌb/","To change the original spoken language of a film into another language.","It's a really great documentary that is dubbed in multiple languages.","I prefer to watch movies with subtitles rather than dubbed versions.","The anime was dubbed into English for western audiences.","B2"
AllEnglish::LEP::EP0987,"trajectory","noun","countable","/trəˈdʒektəri/","The curved path of something that has been fired, hit, or thrown.","Unless the meteor adjusted the trajectory of the planet.","The missile's trajectory was tracked by the radar.","His career is on an upward trajectory.","C1"
AllEnglish::LEP::EP0987,"factoid","noun","countable","/ˈfæktoɪd/","A brief or trivial item of news or information.","That fact about dinosaurs feels like a funny little factoid.","He loves sharing random factoids during dinner.","The magazine is full of interesting factoids about space.","C1"
AllEnglish::LEP::EP0987,"smudge","verb","intransitive / transitive","/smʌdʒ/","To make a dirty mark; to become messy by rubbing.","When you write with a fountain pen, the ink easily smudges.","She cried and smudged her makeup.","Be careful not to smudge the freshly painted wall.","B2"
AllEnglish::LEP::EP0987,"domesticate","verb","transitive","/dəˈmestɪkeɪt/","To tame an animal and keep it as a pet or for farm produce.","Dogs were the first animals to be domesticated by humans.","Cows were domesticated thousands of years ago.","It takes generations to fully domesticate a wild species.","C1"
AllEnglish::LEP::EP0987,"pungent","adjective","","/ˈpʌndʒənt/","Having a strong taste or smell.","These ants produce a pungent venom that the lizard processes.","The air was thick with the pungent smell of garlic.","He offered a pungent critique of the new policy.","C1"
AllEnglish::LEP::EP0987,"eviscerate","verb","transitive","/ɪˈvɪsəreɪt/","To cut open and remove the internal organs of a body.","They fall to the ground eviscerated after mating.","The hunter learned how to properly eviscerate the game.","The film critic completely eviscerated the new movie.","C2"
AllEnglish::LEP::EP0987,"projectile","noun","countable","/prəˈdʒektaɪl/","An object that is fired or thrown as a weapon.","The flatworm can launch a projectile from its body when it hunts.","The protesters threw projectiles at the police.","The kinetic energy of the projectile was immense.","C1"
AllEnglish::LEP::EP0987,"capillary","noun","countable","/kəˈpɪləri/","Any of the smallest blood vessels in the body.","The pressure in the small capillaries around the eyes begins to rise.","Nutrients pass from the capillaries into the tissues.","The rash was caused by broken capillaries under the skin.","C1"
AllEnglish::LEP::EP0987,"distasteful","adjective","","/dɪsˈteɪstfl/","Unpleasant, offensive, or causing dislike.","The blood contains a distasteful chemical from the ants.","Many found his jokes highly distasteful.","The medicine had a remarkably distasteful flavor.","C1"
AllEnglish::LEP::EP0987,"venom","noun","uncountable","/ˈvenəm/","A poisonous liquid produced by some animals.","The ants produce a pungent venom that the lizard uses.","The snake injects venom through its fangs.","He spoke with pure venom in his voice.","B2"
AllEnglish::LEP::EP0987,"predate","verb","transitive","/ˌpriːˈdeɪt/","To exist or happen before something else.","Goats predate cats by about a thousand years.","The ruins predate the Roman Empire.","His interest in music predates his acting career.","C1"
AllEnglish::LEP::EP0987,"contract","verb","intransitive","/kənˈtrækt/","To become smaller or shorter; to squeeze.","It is powered by a massive contraction of his abdominal muscles.","Wood contracts when it gets cold.","The heart muscle contracts to pump blood.","B2"
AllEnglish::LEP::EP0987,"phallus","noun","countable","/ˈfæləs/","An image or representation of a penis.","The bee's reproductive organ is called the endophallus.","Ancient sculptures often depicted a phallus as a symbol of fertility.","The doctor used the anatomical term phallus during the lecture.","C2"
AllEnglish::LEP::EP0987,"inelegant","adjective","","/ɪnˈelɪɡənt/","Having no style or grace; clumsy.","Middle school age is a very inelegant age for kids.","He made an inelegant attempt to apologize.","Her solution to the math problem was effective but inelegant.","C1"
AllEnglish::LEP::EP0987,"lore","noun","uncountable","/lɔː(r)/","Traditional knowledge and stories about a subject.","It appeals to your love of the lore of Luke's English podcast.","Vampire lore is present in many different cultures.","He spent years studying the ancient lore of the indigenous people.","C1"
AllEnglish::LEP::EP0987,"cut your teeth","idiom","","/kʌt jɔː(r) tiːθ/","To get your first experience of doing something.","The Beatles cut their teeth in Hamburg in the early days.","He cut his teeth as a reporter for a small local paper.","She cut her teeth in the competitive world of finance.","C1"
AllEnglish::LEP::EP0987,"running gag","noun","countable","/ˈrʌnɪŋ ɡæɡ/","A joke or humorous situation that is repeated continually.","The skeleton with headphones is a long running gag on the podcast.","The show's running gag involves a mysterious broken window.","They introduced a running gag that fans instantly loved.","C1"
AllEnglish::LEP::EP0987,"red light district","noun","countable","/red laɪt ˈdɪstrɪkt/","An area of a city known for prostitution and sex shops.","Sankt Pauli is known as the naughtiest red light district in Hamburg.","The police increased patrols in the red light district.","Amsterdam is famous for its historic red light district.","B2"
AllEnglish::LEP::EP0987,"fuel","verb","transitive (passive)","/ˈfjuːəl/","To increase a feeling or provide energy for a process.","They performed for eight hours a night, fuelled on diet pills.","His anger was fuelled by the constant delays.","The rumor fuelled speculation about the company's future.","B2"
AllEnglish::LEP::EP0987,"unharmed","adjective","","/ʌnˈhɑːmd/","Not hurt or damaged.","The ship stayed afloat and Violet was unharmed.","Fortunately, all passengers escaped the crash unharmed.","The artifact remained unharmed despite the fire.","B2"
AllEnglish::LEP::EP0987,"reassure","verb","transitive","/ˌriːəˈʃʊə(r)/","To say or do something to remove someone's doubts or fears.","She was ordered to reassure the non-English speaking passengers.","I tried to reassure him that everything would be fine.","The doctor's calm voice reassured the nervous patient.","B2"
AllEnglish::LEP::EP0987,"misplace","verb","transitive","/ˌmɪsˈpleɪs/","To put something in the wrong place and lose it temporarily.","An officer handed her a baby someone had misplaced in the chaos.","I seem to have misplaced my car keys again.","The document was not lost, just temporarily misplaced.","B2"
AllEnglish::LEP::EP0987,"shred","verb","transitive","/ʃred/","To cut or tear something into small pieces.","She jumped to avoid being shredded by the ship's propeller.","I need to shred these confidential documents.","The explosive force shredded the metal doors.","B2"
AllEnglish::LEP::EP0987,"fracture","noun","countable","/ˈfræktʃə(r)/","A break or crack in a bone or hard material.","She suffered a skull fracture after hitting the ship's keel.","He suffered a severe fracture in his left leg.","A tiny fracture in the pipe caused the water leak.","B2"
AllEnglish::LEP::EP0987,"hazy","adjective","","/ˈheɪzi/","Not clear because of haze, or confused in memory.","My memory is a bit hazy about the school trip.","We couldn't see the mountains through the hazy air.","He had only a hazy understanding of the rules.","B2"
AllEnglish::LEP::EP0987,"modest","adjective","","/ˈmɒdɪst/","Shy about showing one's body; not talking much about one's abilities.","Why are you being so modest? Get your top off for a tan!","She is very modest about her incredible achievements.","The athletes wore modest clothing during the competition.","B2"
AllEnglish::LEP::EP0987,"cubicle","noun","countable","/ˈkjuːbɪkl/","A small, enclosed space, often in a toilet or office.","I was hiding in the toilet cubicles of the ferry.","He decorated his office cubicle with family photos.","Please wait in the changing cubicle until the doctor arrives.","B2"
AllEnglish::LEP::EP0987,"grotty","adjective","informal","/ˈɡrɒti/","Unpleasant, dirty, or of poor quality.","I stayed on this horrible, grotty boat full of mice.","They rented a grotty little flat in the city centre.","The weather has been quite grotty all week.","C1"
AllEnglish::LEP::EP0987,"incarnation","noun","countable","/ˌɪnkɑːˈneɪʃn/","A person or animal that represents a spirit or quality.","The Pope declared black cats to be an incarnation of Satan.","She is the very incarnation of grace and beauty.","He believed he was the reincarnation of an ancient king.","C2"
AllEnglish::LEP::EP0987,"manhole","noun","countable","/ˈmænhəʊl/","A hole in the street covered with a heavy metal plate, used to access sewers.","If you step on an odd number of manhole covers, it's bad luck.","The workers climbed down the manhole to fix the cables.","Steam was rising from a manhole in the middle of the road.","B2"
AllEnglish::LEP::EP0987,"dentures","noun","plural","/ˈdentʃəz/","A removable plate holding artificial teeth.","In the past, dead people's teeth were pulled to make dentures.","He left his dentures in a glass of water overnight.","Modern dentures are much more comfortable than old ones.","C1"
AllEnglish::LEP::EP0987,"corpse","noun","countable","/kɔːps/","A dead body, especially of a human being.","Were false teeth used on corpses to make them look healthy?","The detectives discovered a corpse in the abandoned house.","The ancient ritual involved preserving the corpse.","B2"
AllEnglish::LEP::EP0987,"casket","noun","countable","/ˈkɑːskɪt/","A box in which a dead body is buried or cremated; coffin.","The body was displayed in an open casket.","Six people carried the heavy wooden casket to the grave.","The family chose a beautifully carved mahogany casket.","C1"
AllEnglish::LEP::EP0987,"anaesthetic","noun","countable/uncountable","/ˌænəsˈθetɪk/","A drug that makes a person or animal unable to feel pain.","They gave me a general anaesthetic to remove my teeth.","The dentist applied a local anaesthetic before drilling.","She was under anaesthetic for three hours during surgery.","C1"
AllEnglish::LEP::EP0987,"hybrid","noun","countable","/ˈhaɪbrɪd/","An animal or plant that has parents of different species.","Soviet scientists tried to create a human-chimpanzee hybrid.","The vehicle is a hybrid that runs on both gas and electricity.","A mule is a hybrid of a horse and a donkey.","B2"
AllEnglish::LEP::EP0987,"inseminate","verb","transitive","/ɪnˈsemɪneɪt/","To put sperm into a female animal or woman to cause pregnancy.","They were unable to inseminate the chimp with human sperm.","The cows were artificially inseminated by the vet.","The clinic specializes in helping families inseminate safely.","C2"
AllEnglish::LEP::EP0987,"vested interest","noun phrase","countable","/ˌvestɪd ˈɪntrəst/","A personal reason for wanting something to happen, often for financial gain.","You might have a vested interest in proving scientific theories.","The executives have a vested interest in keeping the stock price high.","He has a vested interest in making sure the project succeeds.","C1"
AllEnglish::LEP::EP0987,"agile","adjective","","/ˈædʒaɪl/","Able to move quickly and easily.","Chimpanzees are much stronger and more agile than us.","You need to be very agile to do gymnastics.","An agile mind is necessary for this type of puzzle.","C1"
AllEnglish::LEP::EP0987,"moronic","adjective","informal","/məˈrɒnɪk/","Very stupid.","There is always room to be more moronic.","It was a moronic decision to drive in that blizzard.","He made some moronic comments during the interview.","C1"
AllEnglish::LEP::EP0987,"bliss","noun","uncountable","/blɪs/","Perfect happiness.","Ignorance is bliss when it comes to being a human.","Lying on the beach in the sun was absolute bliss.","Their first year of marriage was sheer bliss.","C1"
AllEnglish::LEP::EP0987,"mummify","verb","transitive","/ˈmʌmɪfaɪ/","To preserve a dead body by treating it with special oils and wrapping it.","The Egyptians would mummify you and remove your brain.","Ancient cultures mummified their leaders to prepare them for the afterlife.","The dry desert conditions naturally mummified the remains.","C1"
AllEnglish::LEP::EP0987,"legion","noun","countable","/ˈliːdʒən/","A large group of soldiers in ancient Rome.","You are out conquering Europe with your legion.","The Roman legions were highly disciplined and organized.","He commanded a legion of fierce warriors.","C1"
AllEnglish::LEP::EP0987,"conquer","verb","transitive","/ˈkɒŋkə(r)/","To take control of a country or city and its people by force.","You need to conquer urine before you conquer Europe.","The Spanish conquistadors set out to conquer the New World.","She conquered her fear of flying by taking a course.","B2"
AllEnglish::LEP::EP0987,"ammonia","noun","uncountable","/əˈməʊniə/","A strong-smelling gas or liquid used in cleaning products.","Urine produces ammonia, which is a powerful cleaning agent.","She cleaned the windows with a mixture of water and ammonia.","The factory leaks released toxic clouds of ammonia.","C1"
AllEnglish::LEP::EP0987,"confinement","noun","uncountable","/kənˈfaɪnmənt/","The state of being forced to stay in a closed space.","They could make tea inside the safety and confinement of the tank.","He spent ten years in solitary confinement.","The animals in the zoo struggled with their confinement.","C1"
AllEnglish::LEP::EP0987,"manoeuvre","noun","countable","/məˈnuːvə(r)/","A movement that needs care or skill; a specific medical or physical technique.","The Heimlich manoeuvre helps if you are choking.","Parallel parking can be a difficult manoeuvre for beginners.","The general planned a clever tactical manoeuvre.","B2"
