#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:10

AllEnglish::LEP::EP0986,"get rid of","phrasal verb","transitive","/ɡet rɪd ɒv/","To remove or throw something away (informal/common).","I need to get rid of these old clothes.","Can you get rid of all this rubbish, please?","He finally got rid of his bad cough.","B1"
AllEnglish::LEP::EP0986,"horrendous","adjective","","/həˈrendəs/","Extremely bad or shocking; awful.","From that room came a horrendous scream.","The smell in the kitchen was horrendous.","They made a horrendous mistake.","C1"
AllEnglish::LEP::EP0986,"horrific","adjective","","/həˈrɪfɪk/","Causing horror; terrifying.","The horrific accident closed the motorway.","He suffered horrific injuries.","It was a horrific scene to witness.","C1"
AllEnglish::LEP::EP0986,"terrific","adjective","","/təˈrɪfɪk/","Excellent; of great size or amount (positive).","That was a terrific episode of the podcast.","She gave a terrific performance.","This cake tastes absolutely terrific.","B2"
AllEnglish::LEP::EP0986,"burst in","phrasal verb","","/bɜːst ɪn/","To enter suddenly and dramatically.","They all rushed up to the room and burst in.","The police burst in and arrested the suspects.","She burst in while we were having dinner.","B2"
AllEnglish::LEP::EP0986,"burst through","phrasal verb","","/bɜːst θruː/","To force one's way through something suddenly.","They burst through the door to find nothing.","The sun burst through the clouds.","The crowd burst through the barricades.","B2"
AllEnglish::LEP::EP0986,"no sign of","noun phrase","","/nəʊ saɪn ɒv/","No evidence or indication that something is present.","There was no young man, no sign of him at all.","There was no sign of life in the abandoned village.","I'm not seeing any sign of improvement.","B2"
AllEnglish::LEP::EP0986,"pungent","adjective","","/ˈpʌndʒənt/","Having a strong, sharp taste or smell.","There was a pungent smell of animal and brimstone.","A pungent odour filled the air.","The cheese had a remarkably pungent flavor.","C1"
AllEnglish::LEP::EP0986,"brimstone","noun","uncountable","/ˈbrɪmstəʊn/","Sulphur; often associated with hell and a burning smell.","A pungent smell of animal and brimstone mixed together.","The preacher spoke of fire and brimstone.","The air smelled of brimstone near the volcano.","C2"
AllEnglish::LEP::EP0986,"travel far and wide","idiom","","/ˈtrævl fɑːr ənd waɪd/","To travel to many different places over long distances.","The story reached the newspapers, and travelled far and wide.","He travelled far and wide in search of answers.","Her reputation has travelled far and wide.","C1"
AllEnglish::LEP::EP0986,"renowned","adjective","","/rɪˈnaʊnd/","Famous for something good; highly respected.","It reached the ears of a renowned Jesuit priest.","She is renowned for her charity work.","He is a world-renowned expert in linguistics.","C1"
AllEnglish::LEP::EP0986,"exorcist","noun","countable","/ˈeksɔːsɪst/","Someone who forces an evil spirit to leave a person or place.","He was an experienced exorcist.","They called an exorcist to cleanse the house.","The exorcist performed a long ritual.","C1"
AllEnglish::LEP::EP0986,"expel","verb","transitive","/ɪkˈspel/","To force something or someone out.","He attempted to expel whatever evil lurked there.","The school expelled the badly behaved student.","The body tries to expel the infection.","C1"
AllEnglish::LEP::EP0986,"lurk","verb","intransitive","/lɜːk/","To hide and wait secretly, often with bad intentions.","He attempted to expel whatever evil lurked there.","Something seemed to lurk in the shadows.","She was just lurking in the chat room without commenting.","C1"
AllEnglish::LEP::EP0986,"faint","adjective","","/feɪnt/","Weak, slight, or barely noticeable.","They smelled the faint waft of incense.","There was a faint sound in the distance.","I have a faint memory of my childhood home.","B2"
AllEnglish::LEP::EP0986,"waft","noun","countable","/wɒft/","A light movement of air or smell.","They smelled the faint waft of incense.","A waft of smoke drifted past.","The delicious waft of baking bread reached the street.","C1"
AllEnglish::LEP::EP0986,"growl","verb","intransitive","/ɡraʊl/","To make a low, threatening sound (like a dog).","In his sleep he had begun to growl.","The angry dog growled at the postman.","My stomach is growling because I am hungry.","B2"
AllEnglish::LEP::EP0986,"bristle","verb","intransitive","/ˈbrɪsl/","(Of hair or fur) to stand up stiffly due to fear or anger.","The hair on the dog's back slowly rose, bristling.","The dog's fur bristled when it saw the stranger.","The hairs on the back of his neck bristled in the cold.","C1"
AllEnglish::LEP::EP0986,"bristle","verb","intransitive","/ˈbrɪsl/","To react angrily or defensively (figurative).","He bristled at the accusation that he had cheated.","She bristled with anger at the unfair comment.","The manager bristled at the criticism.","C2"
AllEnglish::LEP::EP0986,"mournful","adjective","","/ˈmɔːnfl/","Very sad, especially in a quiet or prolonged way.","He let out a long, mournful howl.","A mournful cry echoed through the valley.","She had a mournful expression on her face.","C1"
AllEnglish::LEP::EP0986,"blood-curdling","adjective","","/ˈblʌd kɜːdlɪŋ/","Extremely frightening; causing intense terror.","He let out a blood-curdling howl.","A blood-curdling scream rang out in the night.","The movie was full of blood-curdling scenes.","C1"
AllEnglish::LEP::EP0986,"curdle","verb","intransitive","/ˈkɜːdl/","(Of a liquid) to separate into lumps, usually from going bad.","The milk curdled when she added lemon juice.","If you leave milk out in the heat, it will curdle.","The rich sauce curdled because the pan was too hot.","C1"
AllEnglish::LEP::EP0986,"clutch","verb","transitive","/klʌtʃ/","To hold something tightly, usually out of fear or necessity.","They ran upstairs, clutching lanterns and crosses.","She clutched his arm in terror.","He clutched the winning ticket tightly.","C1"
AllEnglish::LEP::EP0986,"tremble","verb","intransitive","/ˈtrembl/","To shake slightly, usually from fear, cold, or emotion.","Trembling, they picked up the shoe.","His hands trembled as he opened the letter.","She began to tremble with cold.","B2"
AllEnglish::LEP::EP0986,"presence","noun","countable","/ˈprezns/","The state or fact of being present; a feeling that a spirit is there.","This room had an unwelcoming, heavy presence.","I felt a strange presence in the empty house.","Her calm presence comforted the crying child.","B2"
AllEnglish::LEP::EP0986,"shaggy dog story","noun phrase","countable","/ˈʃæɡi dɒɡ ˈstɔːri/","A long, rambling story or joke that ends with a silly anticlimax.","This is an example of a classic shaggy dog story.","He bored us all with a rambling shaggy dog story.","The movie felt like a shaggy dog story with no real point.","C2"
AllEnglish::LEP::EP0986,"punch line","noun","countable","/ˈpʌntʃ laɪn/","The final phrase or sentence of a joke or story that makes it funny.","The story concludes with a silly punch line.","He completely ruined the punch line of the joke.","Everyone laughed as soon as she delivered the punch line.","B2"
AllEnglish::LEP::EP0986,"anticlimax","noun","countable","/ˌæntiˈklaɪmæks/","A disappointing end to an exciting or impressive series of events.","The joke at the end is always an anticlimax.","After months of buildup, the finale was a huge anticlimax.","Winning the race felt like an anticlimax because his rival crashed.","C1"
AllEnglish::LEP::EP0986,"creepy","adjective","","/ˈkriːpi/","Causing an unpleasant feeling of fear or unease.","It was a creepy story with a funny ending.","The abandoned hospital is really creepy at night.","He gave me a creepy look.","B2"
AllEnglish::LEP::EP0986,"superstitious","adjective","","/ˌsuːpəˈstɪʃəs/","Believing in magic, luck, or things that cannot be explained by reason.","Ireland is seen as a very superstitious place in the story.","She is highly superstitious and won't walk under ladders.","Superstitious beliefs were common in the middle ages.","B2"
AllEnglish::LEP::EP0986,"nonsense","noun","uncountable","/ˈnɒnsns/","Spoken or written words that have no meaning or make no sense.","I will rid us all of this superstitious nonsense.","Don't talk nonsense!","The report was dismissed as complete nonsense.","B2"
AllEnglish::LEP::EP0986,"soul-destroying","adjective","","/ˈsəʊl dɪstrɔɪɪŋ/","Extremely boring, depressing, or devastating.","From that room came a horrendous, soul-destroying scream.","Working in that factory was a soul-destroying job.","It was a soul-destroying defeat for the team.","C1"
AllEnglish::LEP::EP0986,"blood-freezing","adjective","","/ˈblʌd friːzɪŋ/","Extremely terrifying.","They heard a blood-freezing scream.","The sudden howl was absolutely blood-freezing.","She gave me a blood-freezing stare.","C1"
AllEnglish::LEP::EP0986,"trace","noun","countable","/treɪs/","A mark, object, or sign that shows someone or something was present.","There was no trace of the young man.","The police found a trace of blood on the floor.","He disappeared without a trace.","B2"
AllEnglish::LEP::EP0986,"odour","noun","countable","/ˈəʊdə(r)/","A distinctive smell, especially an unpleasant one.","A pungent odour filled the air.","The strong odour of garlic came from the kitchen.","Body odour can be prevented with deodorant.","B2"
AllEnglish::LEP::EP0986,"connotation","noun","countable","/ˌkɒnəˈteɪʃn/","An idea or feeling that a word invokes in addition to its literal meaning.","Brimstone has a strong literary and religious connotation.","The word 'bossy' has a negative connotation.","What are the cultural connotations of the colour red?","C1"
AllEnglish::LEP::EP0986,"incense","noun","uncountable","/ˈɪnsens/","A substance that is burned for the sweet smell it produces, often in religious ceremonies.","They smelled the faint waft of incense drifting down.","The temple was filled with burning incense.","He lit a stick of jasmine incense.","C1"
AllEnglish::LEP::EP0986,"grandfather clock","noun","countable","/ˈɡrænfɑːðə klɒk/","A tall wooden clock that stands on the floor.","They listened to the steady tick of the grandfather clock.","The antique grandfather clock chimed midnight.","We bought a beautiful grandfather clock for the hallway.","B2"
AllEnglish::LEP::EP0986,"howl","noun","countable","/haʊl/","A long, loud, doleful cry uttered by an animal such as a dog or wolf.","He let out a long, mournful howl.","We heard the howl of a wolf in the forest.","The wind blew with a terrifying howl.","B2"
AllEnglish::LEP::EP0986,"sole","noun","countable","/səʊl/","The undersurface of a person's foot or shoe.","Burned into the sole of that shoe were two words.","There's a hole in the sole of my boot.","He wrote his name on the sole of his trainers.","B2"
AllEnglish::LEP::EP0986,"rattle","verb","intransitive","/ˈrætl/","To make a rapid succession of short, sharp knocking sounds.","The windows were rattling like in an old horror film.","The train rattled as it sped along the tracks.","The old washing machine rattles loudly.","B2"
AllEnglish::LEP::EP0986,"jiggle","verb","intransitive / transitive","/ˈdʒɪɡl/","To move lightly and quickly up and down or from side to side.","The door handle jiggled up and down.","She jiggled her foot nervously.","He jiggled the key in the lock to open it.","C1"
AllEnglish::LEP::EP0986,"dawn","noun","uncountable","/dɔːn/","The first appearance of light in the sky before sunrise.","Eventually dawn came and the storm passed.","We woke up at dawn to catch the early flight.","The beauty of a summer dawn is unmatched.","B2"
AllEnglish::LEP::EP0986,"blow over","phrasal verb","intransitive","/bləʊ ˈəʊvə(r)/","To pass away without having a serious effect (like a storm or argument).","By morning, the storm had blown over.","I thought the scandal would quickly blow over.","Let's wait for his anger to blow over.","C1"
AllEnglish::LEP::EP0986,"landlady","noun","countable","/ˈlændleɪdi/","A woman who rents out land, a building, or accommodation.","The landlady started to talk about the storm.","My landlady is very strict about pets.","She paid the rent to her landlady on time.","B2"
AllEnglish::LEP::EP0986,"cut in","phrasal verb","intransitive","/kʌt ɪn/","To interrupt someone while they are speaking.","My sister was about to speak when the landlady cut in.","It is rude to cut in when someone else is talking.","Can I just cut in here and add something?","B2"
AllEnglish::LEP::EP0986,"bound to","adjective phrase","","/baʊnd tə/","Certain or likely to happen or do something.","This podcast is bound to help you with your English.","You're bound to feel nervous before your driving test.","It was bound to happen eventually.","B2"
AllEnglish::LEP::EP0986,"on a regular basis","phrase","","/ɒn ə ˈreɡjələ ˈbeɪsɪs/","Regularly.","It helps if you listen on a regular basis.","We meet for coffee on a regular basis.","The equipment needs to be checked on a regular basis.","B2"
AllEnglish::LEP::EP0986,"all manner of","phrase","","/ɔːl ˈmænər ɒv/","Many different kinds of things.","I talk about all manner of different things on the podcast.","They sell all manner of antiques in that shop.","The festival attracted all manner of strange characters.","C1"
AllEnglish::LEP::EP0986,"off-cuts","noun","plural","/ˈɒf kʌts/","Leftover pieces of material or content that have been cut off.","The premium episodes are not just bonus off-cuts.","We used off-cuts of wood to start the fire.","The editor gathered the off-cuts for a blooper reel.","C2"
AllEnglish::LEP::EP0986,"broaden","verb","transitive / intransitive","/ˈbrɔːdn/","To become wider or to make something wider (e.g., vocabulary).","I focus a lot on really broadening your vocabulary.","Travel helps to broaden the mind.","The river broadens as it reaches the sea.","B2"
AllEnglish::LEP::EP0986,"B&B (bed and breakfast)","noun","countable","/ˌbiː ən ˈbiː/","A small hotel or private house that rents out rooms and provides breakfast.","She decided to find a B&B for the night.","We stayed in a lovely little B&B in the countryside.","Running a B&B is a lot of hard work.","B1"
AllEnglish::LEP::EP0986,"Peak District","proper noun","singular","/ˈpiːk ˌdɪstrɪkt/","An upland area in England known for its scenery.","She was near the Peak District when a storm started.","We went hiking in the Peak District.","The Peak District is full of beautiful hills and valleys.","B2"
AllEnglish::LEP::EP0986,"duvet","noun","countable","/ˈduːveɪ/","A thick, warm cover for a bed.","She hid under the duvet, terrified of the noise.","I need a warmer duvet for the winter.","He spilled coffee all over the clean duvet.","B1"
AllEnglish::LEP::EP0986,"disturb","verb","transitive","/dɪˈstɜːb/","To interrupt what someone is doing; to upset someone's sleep.","I hope he didn't disturb your sleep.","Please do not disturb the guests.","The loud music disturbed my concentration.","B1"
AllEnglish::LEP::EP0986,"voluntarily","adverb","","/ˈvɒləntrəli/","By choice or free will; without being forced.","They shouldn't voluntarily enter the room.","He voluntarily gave up his seat on the bus.","She voluntarily confessed to the crime.","C1"
AllEnglish::LEP::EP0986,"urge","noun","countable","/ɜːdʒ/","A strong desire or impulse to do something.","You would feel this urge to go inside.","I had a sudden urge to eat chocolate.","He fought the urge to scream.","B2"
AllEnglish::LEP::EP0986,"dim","verb","transitive","/dɪm/","To make a light less bright.","They dim the lights of the studio for atmosphere.","Please dim the lights before the movie starts.","His prospects dimmed as the economy worsened.","B2"
AllEnglish::LEP::EP0986,"reverb","noun","uncountable","/ˈriːvɜːb/","An effect used in audio recording that echoes the sound.","There's some reverb on his voice.","The singer asked for more reverb on the microphone.","The room had a natural reverb that enhanced the music.","C1"
AllEnglish::LEP::EP0986,"straightforward","adjective","","/ˌstreɪtˈfɔːwəd/","Uncomplicated and easy to do or understand.","The joke makes the story's ending quite straightforward.","The instructions were clear and straightforward.","She gave a straightforward answer to the question.","B2"
