# References: "Coffee-Cats-Conversation_-900-Days-in-Taiwan-with-Kate-Billington-991.pdf", "P10.csv"
#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0991","clash","verb","intransitive","/klæʃ/","To fight or argue.","Pedestrians and cyclists are clashing quite a lot.","Rioters clashed with the police in the city center.","The two politicians often clash over environmental policies.","","C1"
"AllEnglish::LEP::EP0991","civil","adjective","","/ˈsɪv.əl/","Polite and formal.","Hopefully everyone will learn to cycle in a civil kind of way.","We managed to have a civil conversation despite our disagreements.","Please try to be civil to her, even if you don't like her.","","C1"
"AllEnglish::LEP::EP0991","frown upon","phrasal verb","usually passive","/fraʊn əˈpɒn/","To disapprove of something.","Jumping the lights is much more frowned upon here than in Paris.","Smoking is frowned upon in most public places nowadays.","Such informal behavior is generally frowned upon in a corporate setting.","","C1"
"AllEnglish::LEP::EP0991","phase out","phrasal verb","transitive","/feɪz aʊt/","To remove or stop using something gradually or in stages.","Apparently, they are going to phase it out and get rid of the running man.","The airline is planning to phase out these older aircraft.","Single-use plastics are being phased out in many countries.","","C1"
"AllEnglish::LEP::EP0991","friction","noun","uncountable","/ˈfrɪk.ʃən/","Disagreement or unfriendliness caused by people having different opinions.","I noticed the level of friction or disagreement you see between people.","There's a lot of friction between the two departments.","The new management style has caused some friction among the staff.","","C1"
"AllEnglish::LEP::EP0991","expressive","adjective","","/ɪkˈspres.ɪv/","Showing what someone thinks or feels.","Taiwanese people are the most expressive of all the East Asian countries.","She has a wonderfully expressive face when she acts.","The music is highly expressive and emotional.","","C1"
"AllEnglish::LEP::EP0991","direct","adjective","","/daɪˈrekt/","Saying exactly what you mean in a way that nobody can pretend not to understand.","I think French people can be quite direct.","She is very direct and doesn't waste time with small talk.","I appreciate your direct approach to solving the problem.","","B2"
"AllEnglish::LEP::EP0991","rules of engagement","phrase","","/ruːlz əv ɪnˈɡeɪdʒ.mənt/","The rules that govern how people interact or argue in a particular context.","There are quite clearly defined rules of engagement in terms of the way you address people.","The debate lacked clear rules of engagement, leading to chaos.","We need to establish the rules of engagement before the negotiations begin.","","C2"
"AllEnglish::LEP::EP0991","sublet","noun","countable","/ˈsʌb.let/","A property that is leased to a subtenant.","I was living in a sublet at the time of the earthquake.","She found a cheap sublet for the summer months.","They are currently looking for a sublet in the city center.","","C1"
"AllEnglish::LEP::EP0991","spherical","adjective","","/ˈsfer.ɪ.kəl/","Round, like a ball.","I had a great spherical mug that I miss very much.","The earth is not completely spherical.","They served a dessert topped with a perfect spherical chocolate shell.","","C1"
"AllEnglish::LEP::EP0991","roof terrace","noun","countable","/ruːf ˈter.əs/","A flat, open area on the top of a building.","I had to run out to the roof terrace when the building started shaking.","We enjoyed breakfast on the sunny roof terrace.","The apartment comes with a stunning private roof terrace.","","B2"
"AllEnglish::LEP::EP0991","scaffolding","noun","uncountable","/ˈskæf.əl.dɪŋ/","A structure of metal poles and wooden boards put against a building for workers to stand on.","The building was covered in scaffolding and blue plastic sheeting.","They erected scaffolding around the cathedral for the repairs.","The workers are taking down the scaffolding today.","","C1"
"AllEnglish::LEP::EP0991","footage","noun","uncountable","/ˈfʊt.ɪdʒ/","A piece of film especially showing an event.","I wished I had recorded it so I could sell that footage to the BBC.","The police reviewed the CCTV footage of the robbery.","The documentary features rare archival footage from the war.","","C1"
"AllEnglish::LEP::EP0991","death toll","noun","countable","/deθ təʊl/","The number of people who die in an accident, disaster, or war.","Taiwan had an incredibly low death toll considering the size of the earthquake.","The death toll from the hurricane continues to rise.","Strict safety measures have helped keep the death toll down.","","C1"
"AllEnglish::LEP::EP0991","rockfall","noun","countable/uncountable","/ˈrɒk.fɔːl/","A mass of falling rocks.","A lot of the victims were hikers caught in a rockfall.","The mountain road was closed due to a severe rockfall.","They carefully navigated the area prone to rockfalls.","","C1"
"AllEnglish::LEP::EP0991","gorge","noun","countable","/ɡɔːdʒ/","A deep, narrow valley with steep sides, usually formed by a river.","You are just very unlucky if you are hiking in a gorge and there is a rockfall.","The river cuts through a deep limestone gorge.","We hiked along the edge of the spectacular river gorge.","","C1"
"AllEnglish::LEP::EP0991","sway","verb","intransitive","/sweɪ/","To move slowly from side to side.","I watched the building sway left and right during the earthquake.","The trees were swaying gently in the evening breeze.","He swayed slightly as he stood up, feeling dizzy.","","C1"
"AllEnglish::LEP::EP0991","extraordinary","adjective","","/ɪkˈstrɔː.dɪn.ər.i/","Very unusual, special, unexpected, or strange.","It's an extraordinary experience to feel a building sway.","She possesses an extraordinary talent for mathematics.","What an extraordinary coincidence to meet you here!","","B2"
"AllEnglish::LEP::EP0991","misadventure","noun","countable","/ˌmɪs.ədˈven.tʃər/","An accident or bad piece of luck.","Have you had any misadventures out there in Taiwan?","His holiday ended in a series of comic misadventures.","The coroner recorded a verdict of death by misadventure.","","C2"
"AllEnglish::LEP::EP0991","escort","verb","transitive","/ɪˈskɔːt/","To go with a person or vehicle, especially to make certain that they leave or arrive safely.","The guard escorted him off the train at the final stop.","Security guards escorted the protester out of the building.","He politely escorted her to the door.","","C1"
"AllEnglish::LEP::EP0991","low-tech","adjective","","/ˌləʊˈtek/","Not using the most modern technology.","There are still some things that are strangely low-tech, like banking.","He prefers a low-tech approach to organizing his life using just pen and paper.","The classroom relies on low-tech teaching methods.","","B2"
"AllEnglish::LEP::EP0991","tip-top","adjective","informal","/ˌtɪpˈtɒp/","Excellent; perfect.","You have talked before about the tip-top signage in Taipei.","The athletes need to be in tip-top condition for the final match.","He returned the borrowed car in tip-top shape.","","C1"
"AllEnglish::LEP::EP0991","signage","noun","uncountable","/ˈsaɪ.nɪdʒ/","All the signs that are used to help people find their way.","The time I caught the wrong train was 100% because of bad signage.","The hospital recently updated its internal signage for better navigation.","Clear signage is essential in a large international airport.","","C1"
"AllEnglish::LEP::EP0991","streak","noun","countable","/striːk/","A period in which you achieve a success or do a particular habit continuously.","I didn't want to lose my Duolingo streak so I switched to chess.","She is currently on a ten-game winning streak.","He has maintained his daily running streak for over three years.","","C1"
"AllEnglish::LEP::EP0991","stroke order","noun","countable","/strəʊk ˈɔː.dər/","The correct sequence in which the lines of a Chinese or Japanese character are written.","When you write Chinese, you have to get the stroke order correct.","The app teaches you the exact stroke order for every character.","Learning the stroke order helps you memorize the kanji better.","","C1"
"AllEnglish::LEP::EP0991","spaced repetition","noun","uncountable","/speɪst ˌrep.əˈtɪʃ.ən/","A learning technique that incorporates increasing intervals of time between reviews of previously learned material.","It uses spaced repetition to show you the cards you need to review.","Spaced repetition is highly effective for vocabulary memorization.","Anki is a popular app that relies on spaced repetition algorithms.","","C1"
"AllEnglish::LEP::EP0991","guilt-trip","verb","informal","/ˈɡɪltˌtrɪp/","To make someone feel guilty, usually in order to make them do something.","The owl app is guilt-tripping you into using it.","Don't try to guilt-trip me into lending you money again.","She always guilt-trips him when he goes out with his friends.","","C1"
"AllEnglish::LEP::EP0991","manipulative","adjective","","/məˈnɪp.jə.lə.tɪv/","Trying to control other people in an unpleasant or unfair way.","Do you not find that the app is a bit passive-aggressive and manipulative?","He can be very manipulative when he wants to get his way.","Her boss has a highly manipulative management style.","","C1"
"AllEnglish::LEP::EP0991","polyglot","noun","countable","/ˈpɒl.i.ɡlɒt/","Someone who can speak or use several different languages.","There is a community of language learners and polyglots on the internet.","Being a polyglot is incredibly useful for international business.","The famous polyglot can converse fluently in over ten languages.","","C1"
"AllEnglish::LEP::EP0991","wordplay","noun","uncountable","/ˈwɜːd.pleɪ/","The clever and often humorous use of words, such as puns.","They can't be wordplay jokes because that won't work in translation.","The comedian is famous for his rapid-fire wordplay.","Much of Shakespeare's humor relies on intricate wordplay.","","C1"
"AllEnglish::LEP::EP0991","double meaning","noun","countable","/ˈdʌb.əl ˈmiː.nɪŋ/","A word or phrase that can be understood in two different ways.","I tried to find jokes that are not based on a double meaning of a word.","The poem is full of clever double meanings and metaphors.","He apologized for the unintended double meaning of his comment.","","B2"
"AllEnglish::LEP::EP0991","dissect","verb","transitive","/daɪˈsekt/","To examine or consider something in detail; to cut open for examination.","Let me dissect the frog and explain the subtext of the joke.","The students were asked to dissect the poem and analyze its themes.","In biology class, we had to dissect a sheep's heart.","","C1"
"AllEnglish::LEP::EP0991","read between the lines","idiom","","/riːd bɪˈtwiːn ðə laɪnz/","To try to understand someone's real feelings or intentions from what they say or write.","It's a clever joke because you have to read between the lines.","Reading between the lines, I'd say he's not very happy with the decision.","She didn't explicitly say she was resigning, but I could read between the lines.","","C1"
"AllEnglish::LEP::EP0991","plummet","verb","intransitive","/ˈplʌm.ɪt/","To fall very quickly and suddenly.","The passengers screamed in terror as the plane plummeted towards the ground.","House prices have plummeted in recent months.","The eagle plummeted down to catch its prey.","","C2"
"AllEnglish::LEP::EP0991","clumsy","adjective","","/ˈklʌm.zi/","Awkward in movement or in the way something is handled or expressed.","I think that was a very clumsy translation of the joke.","He is so clumsy that he breaks a glass almost every week.","The politician's response was a bit clumsy and offended some people.","","B2"
"AllEnglish::LEP::EP0991","crack on","phrasal verb","informal","/kræk ɒn/","To start or continue doing something, especially more quickly or with more energy.","We've only got about 10 minutes left, so let's crack on.","The meeting ran late, so we need to crack on with the project now.","I better crack on with painting the living room before it gets dark.","","C1"
"AllEnglish::LEP::EP0991","shout out","noun","countable","/ˈʃaʊt aʊt/","A public expression of thanks or support for someone.","Shout out to Tian and to Intro Coffee in the north of Taipei.","The singer gave a shout out to her parents in the audience.","I'd like to give a quick shout out to our sponsor for making this possible.","","B2"
