#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"AllEnglish::LEP::EP0990","ease someone to the floor gently","phrase","","iːz ˈsʌmwʌn tuː ðə flɔː ˈʤɛntli","To soften emotional pain carefully.","They eased him into the bad news gently.","I do appreciate the respectful effort to ease me to the floor gently.","You have to ease them to the floor gently when rejecting their application.","","C1"
"AllEnglish::LEP::EP0990","into the void","phrase","","ˈɪntuː ðə vɔɪd","Expressing feelings without expecting a response.","Posting angry tweets can feel like shouting into the void.","Someone writes 'I didn't like the content' and I scream into the void.","Sometimes talking to him is like talking into the void.","","C1"
"AllEnglish::LEP::EP0990","make up","phrasal verb","transitive","meɪk ʌp","To form or constitute part of something.","Women make up over half the workforce.","I will ensure that the introduction makes up approximately 99 percent of the episode.","Students make up the majority of this town's population.","","B2"
"AllEnglish::LEP::EP0990","against one's will","phrase","","əˈgɛnst wʌnz wɪl","Without someone wanting to do it.","He was taken there against his will.","Somehow forcing everyone to keep listening, against their will.","She was forced to sign the document against her will.","","B2"
"AllEnglish::LEP::EP0990","fair cop","noun phrase","","feə kɒp","An informal British phrase meaning 'That accusation is fair or correct.'","Alright, it's a fair cop, I did eat the last biscuit.","Fair enough. I hold my hands up. You got me. It's a fair cop.","You caught me cheating, it's a fair cop.","","C2"
"AllEnglish::LEP::EP0990","elusive","adjective","","ɪˈluːsɪv","Difficult to find, define, or achieve.","True happiness can feel elusive sometimes.","The point is this elusive thing which is always just beyond our reach.","The answer to this problem remains elusive.","","C1"
"AllEnglish::LEP::EP0990","beyond our reach","phrase","","bɪˈjɒnd ˈaʊə riːʧ","Impossible or very difficult to obtain.","For many people, home ownership feels beyond their reach.","The point is this elusive thing which is always just beyond our reach.","Victory was just beyond their reach.","","C1"
"AllEnglish::LEP::EP0990","flaw","noun","countable","flɔː","Weaknesses or imperfections.","The plan has a few flaws, but it could still work.","So, if you love this podcast despite its flaws, please leave a comment.","He has obvious character flaws but means well.","","B2"
"AllEnglish::LEP::EP0990","gusto","noun","uncountable","ˈgʌstəʊ","Enthusiastic enjoyment and energy.","He attacked the buffet with gusto.","Let's commence this rambling episode properly, with gusto.","She sang the song with tremendous gusto.","","C1"
"AllEnglish::LEP::EP0990","not know what to make of","phrase","","nɒt nəʊ wɒt tuː meɪk ɒv","To feel unsure how to understand or interpret something.","I didn't know what to make of his strange reaction.","Native English speakers don't quite know what to make of my episodes.","It's difficult to make sense of, I don't know what to make of it.","","B2"
"AllEnglish::LEP::EP0990","dumb down","phrasal verb","transitive","dʌm daʊn","Simplified so much that it loses depth or intelligence.","The documentary was dumbed down for television audiences.","I try to provide something which is not really dumbed down.","The textbook is overly dumbed down for university students.","","C1"
"AllEnglish::LEP::EP0990","waffle","verb","intransitive","ˈwɒfl","Talking in a vague or unnecessarily long way.","Stop waffling and get to the point.","A rambling method, which appears to be just a lot of waffling.","He waffled on for hours about his new car.","","C1"
"AllEnglish::LEP::EP0990","painstakingly","adverb","","ˈpeɪnzˌteɪkɪŋli","Done with great care and attention to detail.","The artist painstakingly restored the painting.","It is actually carefully and painstakingly designed in order to teach English.","The model was painstakingly prepared over months.","","C1"
"AllEnglish::LEP::EP0990","by design","phrase","","baɪ dɪˈzaɪn","Intentionally planned that way.","The confusion was not accidental — it was by design.","It's done on purpose and by design.","The building's cooling system works by careful design.","","B2"
"AllEnglish::LEP::EP0990","groggy","adjective","","ˈgrɒgi","Weak, sleepy, or mentally unclear.","I felt groggy after the long flight.","Waking up all groggy, confused and angry to the sound of me telling a story.","You usually wake up groggy if you don't sleep enough.","","C1"
"AllEnglish::LEP::EP0990","bedrock","noun","uncountable","ˈbɛdrɒk","The basic foundation of something.","Trust is the bedrock of a good relationship.","Doing extensive listening is a very important bedrock for creating instinct.","Freedom of speech forms the moral bedrock of the country.","","C1"
"AllEnglish::LEP::EP0990","go pear-shaped","idiom","","gəʊ ˈpeəˌʃeɪpt","Gone wrong; become chaotic or unsuccessful.","The party went pear-shaped when the police arrived.","Whatever direction you look - it's all gone pear-shaped hasn't it?","Everything went pear-shaped after the manager resigned.","","C1"
"AllEnglish::LEP::EP0990","existential despair","noun phrase","uncountable","ˌɛgzɪsˈtɛnʃəl dɪsˈpeə","A profound feeling that life lacks meaning or hope.","Reading the news can lead to existential despair.","If you look at the news and get a deep sense of existential despair - you are not alone.","He felt an overwhelming existential despair about his career.","","C2"
"AllEnglish::LEP::EP0990","nagging feeling","noun phrase","","ˈnægɪŋ ˈfiːlɪŋ","A persistent worrying thought.","I had a nagging feeling I'd forgotten something.","I always have this nagging feeling that I should take on these divisive subjects.","She couldn't shake off the nagging feeling of doubt.","","C1"
"AllEnglish::LEP::EP0990","take on","phrasal verb","transitive","teɪk ɒn","To confront, deal with, or engage with something difficult.","The journalist took on the government publicly.","I should take on these divisive subjects and use my platform.","Are you ready to take on this huge challenge?","","B2"
"AllEnglish::LEP::EP0990","tip things in the right direction","phrase","","tɪp θɪŋz ɪn ðə raɪt dɪˈrɛkʃən","To influence a situation positively.","A few small changes could tip things in the right direction.","Use my platform to somehow tip things in the right direction.","We need a leader to tip the balance in the right direction.","","C1"
"AllEnglish::LEP::EP0990","spell disaster","phrase","","spɛl dɪˈzɑːstə","To likely cause serious problems.","Heavy rain could spell disaster for the harvest.","But it could spell disaster.","Losing this contract would spell disaster for our company.","","C1"
"AllEnglish::LEP::EP0990","benefit of the doubt","phrase","","ˈbɛnɪfɪt ɒv ðə daʊt","To choose to believe someone has good intentions despite uncertainty.","I wasn't sure he was telling the truth, but I gave him the benefit of the doubt.","We should make efforts to give each other the benefit of the doubt.","Let's give her the benefit of the doubt before accusing her.","","B2"
"AllEnglish::LEP::EP0990","mull over","phrasal verb","transitive","mʌl ˈəʊvə","Thinking carefully about something for a long time.","I've been mulling over your proposal all week.","Here are a few conclusions I have come to, after mulling over a lot of things lately.","Take some time to mull it over before you decide.","","C1"
"AllEnglish::LEP::EP0990","riveting","adjective","","ˈrɪvɪtɪŋ","Extremely interesting or absorbing.","The interview was absolutely riveting.","I watched a documentary at the weekend called How Ships Are Made. It was riveting.","The book is an utterly riveting story.","","C1"
"AllEnglish::LEP::EP0990","record","noun","countable","ˈrɛkɔːd","Something unusually extreme or impressive.","Three hours late? That's a record even for him.","Someone born in 33 was 45 in 78. That's got to be a record.","She broke the record for the fastest marathon.","","B2"
"AllEnglish::LEP::EP0990","pritt-stick","noun","countable","prɪt-stɪk","A glue stick brand commonly used in schools and offices.","Have you got a Pritt Stick for this poster?","I passed her a pritt-stick instead of a lip-stick.","Make sure you put the cap back on the pritt-stick.","","B2"
"AllEnglish::LEP::EP0990","flattered","adjective","","ˈflætəd","Pleased because something makes you feel admired or valued.","I was flattered to be invited.","In a way, I am flattered that the algorithm hears me singing.","I feel deeply flattered by your wonderful compliment.","","B2"
"AllEnglish::LEP::EP0990","out of tune","phrase","","aʊt ɒv tjuːn","Not singing or playing at the correct musical pitch.","The piano is badly out of tune.","This means my singing isn't completely out of tune and wrong.","He always sings slightly out of tune.","","B2"
"AllEnglish::LEP::EP0990","rooted in","phrasal verb","","ˈruːtɪd ɪn","Based strongly in something.","His fears are rooted in past trauma.","Dreams are disguised expressions often rooted in childhood experiences.","This tradition is deeply rooted in local culture.","","C1"
"AllEnglish::LEP::EP0990","preoccupied","adjective","","pri(ː)ˈɒkjʊpaɪd","Thinking about something so much that it distracts you.","She seemed preoccupied during the meeting.","I had to let him know that I was a little bit preoccupied.","He was too preoccupied to notice the rain.","","C1"
"AllEnglish::LEP::EP0990","labour","noun","uncountable","ˈleɪbə","The process of giving birth.","She was in labour for twelve hours.","When I finally recovered from labour, I was able to attend to important stuff.","She experienced intense labour pains.","","C1"
"AllEnglish::LEP::EP0990","attend to","phrasal verb","transitive","əˈtɛnd tuː","To deal with or take care of something.","A nurse attended to the injured man.","I was able to attend to the REALLY important stuff.","I have some urgent business to attend to.","","C1"
"AllEnglish::LEP::EP0990","gosh","exclamation","","gɒʃ","A mild exclamation showing surprise or emotion.","Gosh, that was quick.","Gosh, Charlie. Labour was hard, but hearing your criticism was harder.","Oh gosh, I completely forgot about the meeting.","","B2"
"AllEnglish::LEP::EP0990","rate","verb","transitive","reɪt","To think something is very good (British slang).","I really rate that restaurant.","THAT'S how much I rate it!","Most critics highly rate her latest novel.","","C1"
"AllEnglish::LEP::EP0990","come round","phrasal verb","intransitive","kʌm raʊnd","To visit someone's house informally.","Why don't you come round for dinner tomorrow?","Next time you come round... TEA ONLY!!!","She promised to come round for coffee next week.","","B2"
"AllEnglish::LEP::EP0990","flagrant","adjective","","ˈfleɪgrənt","Bold, obvious, exaggerated or offensive.","The article made flagrant claims with no evidence.","Defend yourself against these flagrant claims.","It was a flagrant violation of the rules.","","C2"
"AllEnglish::LEP::EP0990","law of diminishing returns","noun phrase","uncountable","lɔː ɒv dɪˈmɪnɪʃɪŋ rɪˈtɜːnz","A principle where continued effort produces smaller and smaller benefits.","After a certain point, studying longer gives diminishing returns.","I put this down to the law of diminishing returns.","In economics, the law of diminishing returns is a fundamental concept.","","C2"
"AllEnglish::LEP::EP0990","shaggy dog story","noun phrase","countable","ˈʃægi dɒg ˈstɔːri","A very long story with an intentionally silly or disappointing ending.","His joke turned into a shaggy dog story that lasted twenty minutes.","The story has no bigger meaning. It's just a shaggy dog story.","My uncle is famous for telling a classic shaggy dog story.","","C2"
"AllEnglish::LEP::EP0990","hackneyed","adjective","","ˈhæknɪd","Overused and unoriginal.","The film was full of hackneyed clichés.","It's not just that it doesn't really do things very well, a lot of hackneyed slop.","Politicians often rely on hackneyed phrases.","","C2"
"AllEnglish::LEP::EP0990","slop","noun","uncountable","slɒp","Low-quality, careless content or food.","The internet is flooded with AI-generated slop.","AI is producing a lot of hackneyed slop that nobody wants.","Don't feed the customers that cheap slop.","","C1"
"AllEnglish::LEP::EP0990","subprime mortgage crisis","noun phrase","","sʌbˈpraɪm ˈmɔːgɪʤ ˈkraɪsɪs","The financial crisis caused by risky home loans in the late 2000s.","The subprime mortgage crisis triggered a global recession.","We've been here before with the subprime mortgage crisis.","Banks lost millions during the subprime mortgage collapse.","","C2"
"AllEnglish::LEP::EP0990","bottom fall out","idiom","","ˈbɒtəm fɔːl aʊt","The market suddenly collapsed in value.","The bottom fell out of the crypto market overnight.","The debt was sold on until the bottom fell out of the market.","Investors panicked when the bottom fell out.","","C2"
"AllEnglish::LEP::EP0990","in bloom","phrase","","ɪn bluːm","Covered with flowers; flourishing beautifully.","The gardens are in bloom this time of year.","In late-early-mid-spring, with blossom in bloom.","The cherry blossoms are finally in bloom.","","B2"
"AllEnglish::LEP::EP0990","bard","noun","countable","bɑːd","A poet, especially a famous one.","William Shakespeare is often called 'The Bard.'","Luke spoke into the mic like a bard in a room.","The legendary Celtic bard recited a moving poem.","","C2"
"AllEnglish::LEP::EP0990","baffled","adjective","","ˈbæfld","Completely confused.","I was baffled by his behaviour.","Not baffled Americans shouting, 'Why me?'","The complex puzzle left everyone utterly baffled.","","C1"
"AllEnglish::LEP::EP0990","go rogue","idiom","","gəʊ rəʊg","Started behaving independently or uncontrollably.","The chatbot went rogue and started insulting users.","The algorithm went rogue with a Sherlockian plan.","The agent went rogue and ignored all orders.","","C1"
"AllEnglish::LEP::EP0990","throw a fit","idiom","","θrəʊ ə fɪt","To react with extreme anger or frustration.","My son threw a fit when I turned off the TV.","Be firm, but polite; don't throw a fit.","She's going to throw a fit when she sees the mess.","","C1"
"AllEnglish::LEP::EP0990","sugarcoat","verb","transitive","ˈʃʊgəkəʊt","To make something unpleasant sound more acceptable.","Don't sugarcoat it — tell me the truth.","Sugarcoat the problem, request with control.","A lot of this is about sugarcoating bad news.","","C1"
"AllEnglish::LEP::EP0990","off-script","adverb","","ɒf-skrɪpt","Departing from the planned or written text.","The actor went completely off-script during the monologue.","I might talk off-script at various moments in the episode.","It's dangerous for politicians to go off-script.","","C1"
"AllEnglish::LEP::EP0990","sting","verb","intransitive","stɪŋ","To cause sharp mental or emotional pain.","His harsh words really sting.","Ouch! That stings. It still stings.","The criticism stung him deeply.","","B2"
"AllEnglish::LEP::EP0990","wrap up","phrasal verb","transitive","ræp ʌp","To conclude or finish something.","Let's wrap up this meeting and go to lunch.","All of this could be wrapped up in just 20 minutes.","We need to wrap up the project by Friday.","","B2"
"AllEnglish::LEP::EP0990","hold one's hands up","phrase","","həʊld wʌnz hændz ʌp","To admit to a mistake or concede a point.","I hold my hands up, I was completely wrong.","Fair enough. I hold my hands up. You got me.","When you make an error, just hold your hands up.","","C1"
"AllEnglish::LEP::EP0990","shock horror","phrase","","ʃɒk ˈhɒrə","Used humorously to say that something is not actually surprising at all.","They are putting up taxes again, shock horror!","The algorithm has been recommending my videos to native English speakers (shock horror).","He is late again, shock horror.","","C2"
"AllEnglish::LEP::EP0990","patronising","adjective","","ˈpætrənaɪzɪŋ","Showing that you think you are better or more intelligent than someone else.","I find his tone incredibly patronising.","In the attempt to make the language more comprehensible, it ends up being patronising.","Please don't use that patronising voice with me.","","C1"
"AllEnglish::LEP::EP0990","nod off","phrasal verb","intransitive","nɒd ɒf","To fall asleep, usually unintentionally.","I accidentally nodded off during the movie.","Many of whom are in the habit of nodding off and falling asleep in front of YouTube.","He kept nodding off in the warm room.","","C1"
"AllEnglish::LEP::EP0990","stick with it","phrasal verb","","stɪk wɪð ɪt","To continue doing something difficult.","Learning a language is hard, but you have to stick with it.","Well done for sticking with it despite quite a lot of struggle.","If you stick with it, you will see results.","","B2"
"AllEnglish::LEP::EP0990","inbuilt","adjective","","ˈɪnbɪlt","Existing as an original or essential part; intrinsic.","Humans have an inbuilt desire for connection.","Listening to my podcast had given him an inbuilt sense or intuition about English.","The software has an inbuilt spell checker.","","C1"
"AllEnglish::LEP::EP0990","bonkers","adjective","","ˈbɒŋkəz","Crazy or mad (informal British).","The idea of swimming in freezing water is completely bonkers.","The world outside is absolutely bonkers, isn't it?","He drove at a bonkers speed down the highway.","","C1"
"AllEnglish::LEP::EP0990","strident","adjective","","ˈstraɪdənt","Presenting a point of view in a forceful, aggressive way.","He has been a strident critic of the government's policy.","I feel bad about not being more politically strident.","The party issued a strident defense of their leader.","","C2"
"AllEnglish::LEP::EP0990","slump","verb","intransitive","slʌmp","To sit or fall down heavily.","After work, I just slump on the sofa.","Let's slump now in the comedy corner and enjoy some silly dad-jokes.","He slumped into the chair exhausted.","","C1"
"AllEnglish::LEP::EP0990","amuse-bouche","noun","countable","əˌmjuːzˈbuːʃ","A small, complimentary appetizer offered before a meal.","We were served a delicious amuse-bouche of smoked salmon.","Keep the starter light and it should be a sort of amuse-bouche to stimulate the palette.","The chef sent out an amuse-bouche to start the evening.","","C2"
"AllEnglish::LEP::EP0990","encrusted","adjective","","ɪnˈkrʌstɪd","Covered with a hard surface layer, often of jewels or precious stones.","The king wore a crown encrusted with diamonds.","Shipping costs for gold and diamond encrusted microphones can be high.","She found an old, salt-encrusted bottle on the beach.","","C2"
"AllEnglish::LEP::EP0990","sanitised","adjective","","ˈsænɪtaɪzd","Made more acceptable by removing elements that are likely to be offensive.","The movie is a highly sanitised version of history.","A very sanitised version of Louis CK's material.","Children's books often present a sanitised view of the world.","","C1"
"AllEnglish::LEP::EP0990","fidgety","adjective","","ˈfɪʤɪti","Restless; making small, impatient movements.","The children get fidgety during long car journeys.","Do you have a fidgety fish? Is your cat climbing the walls?","He was feeling nervous and fidgety.","","C1"
"AllEnglish::LEP::EP0990","kindred spirit","noun phrase","countable","ˈkɪndrɪd ˈspɪrɪt","A person whose interests or attitudes are similar to one's own.","I knew I had found a kindred spirit when we started talking about books.","So clearly, there's a kindred spirit here.","They became friends immediately, recognizing each other as kindred spirits.","","C2"
"AllEnglish::LEP::EP0990","outsmart","verb","transitive","aʊtˈsmɑːt","To defeat or trick someone by being more intelligent or clever.","The protagonist always manages to outsmart the villain.","The boy called Nicolas who outsmarts his so-called aunt.","She easily outsmarted her competitors in the market.","","C1"
"AllEnglish::LEP::EP0990","bothered","adjective","","ˈbɒðəd","Annoyed, inconvenienced, or mildly emotionally affected.","She seemed bothered by his comments.","I can't be bothered to do anything today.","I am bothered by all the noise.","","B2"
"AllEnglish::LEP::EP0990","disturbed","adjective","","dɪsˈtɜːbd","Mentally or emotionally troubled in a deeper way; shocked.","I saw a horror film when I was 12 and it really disturbed me for years.","I was disturbed by the documentary.","The crime scene was deeply disturbing.","","C1"
"AllEnglish::LEP::EP0990","banter","noun","uncountable","ˈbæntə","The playful and friendly exchange of teasing remarks.","There was a lot of friendly banter in the locker room.","This was all just banter and Charlie is on good enough terms with her to joke.","We enjoyed some good-natured banter over dinner.","","C1"
"AllEnglish::LEP::EP0990","take the piss","idiom","","teɪk ðə pɪs","To mock, tease, or make fun of someone (British slang).","Don't get upset, he is just taking the piss.","Not uncommon in British culture, to kind of 'take the piss' like this.","They spent the evening taking the piss out of each other.","","C2"
"AllEnglish::LEP::EP0990","sliver","noun","countable","ˈslɪvə","A small, thin piece of something cut or split off a larger piece.","A sliver of glass was stuck in his finger.","There was still a sliver of doubt in my mind about how Lucy would react.","He felt a sliver of hope.","","C2"
"AllEnglish::LEP::EP0990","takedown","noun","countable","ˈteɪkdaʊn","A deliberate and forceful criticism or defeat of someone.","The article was a brutal takedown of the politician's policies.","What perfect timing by Charlie and me to deliver such a shocking takedown of your coffee setup.","The lawyer's cross-examination was a masterful takedown.","","C1"
"AllEnglish::LEP::EP0990","stagnate","verb","intransitive","stægˈneɪt","To stop developing, growing, or progressing.","Without new challenges, your skills might stagnate.","I started to feel like I was stagnating a few months ago.","The economy has stagnated over the last decade.","","C1"
"AllEnglish::LEP::EP0990","get off on the wrong foot","idiom","","gɛt ɒf ɒn ðə rɒŋ fʊt","To make a bad start to a relationship or activity.","I think we got off on the wrong foot, let's start over.","You have to say 'bonsoir' or you will get off on completely the wrong foot.","The new manager got off on the wrong foot with the team.","","C1"
"AllEnglish::LEP::EP0990","make or break","phrase","","meɪk ɔː breɪk","Be the factor which decides whether something will succeed or fail.","This interview is make or break for his career.","This is a very important point for us. It's make or break actually.","The final exam will make or break her grades.","","C1"
"AllEnglish::LEP::EP0990","crave","verb","transitive","kreɪv","To feel a powerful desire for something.","Many young children crave attention.","It seems my audience crave the rush of unexpected episodes.","Pregnant women often crave strange foods.","","C1"
"AllEnglish::LEP::EP0990","shoot the breeze","idiom","","/ʃuːt ðə briːz/","To have a relaxed, informal conversation about unimportant things.[cite: 1]","We sat in the pub for hours just shooting the breeze.[cite: 1]","I like to shoot the breeze with my friends.","They spend the evening shooting the breeze.",,"C1"
"AllEnglish::LEP::EP0990","chew the fat","idiom","","/tʃuː ðə fæt/","To chat casually for a long time.[cite: 1]","My uncle loves sitting in cafés chewing the fat with strangers.[cite: 1]","We used to chew the fat for hours.","Let's sit down and chew the fat.",,"C1"
"AllEnglish::LEP::EP0990","talk the hind legs off a donkey","idiom","","/tɔːk ðə haɪnd lɛɡz ɒf ə ˈdɒŋki/","To talk excessively or continuously.[cite: 1]","Once my dad starts talking about jazz, he can talk the hind legs off a donkey.[cite: 1]","She talks endlessly; she could talk the hind legs off a donkey.","He will talk the hind legs off a donkey if you let him.",,"C1"
"AllEnglish::LEP::EP0990","counter-intuitive","adjective","","/ˌkaʊntər-ɪnˈtjuːɪtɪv/","Opposite to what seems logical or expected.[cite: 1]","It sounds counter-intuitive, but taking breaks can improve productivity.[cite: 1]","The solution to the problem was entirely counter-intuitive.","It might feel counter-intuitive to speed up when you're losing balance.",,"C1"
"AllEnglish::LEP::EP0990","disgruntled","adjective","","/dɪsˈɡrʌntəld/","Annoyed, dissatisfied, or unhappy.[cite: 1]","Disgruntled customers started posting complaints online.[cite: 1]","He is a disgruntled employee who recently quit.","The disgruntled passengers demanded a refund.",,"C1"
"AllEnglish::LEP::EP0990","weep","verb","","/wiːp/","To cry, especially emotionally or dramatically.[cite: 1]","She wept with relief when she heard the news.[cite: 1]","He began to weep openly at the funeral.","There is no need to weep over spilled milk.",,"B2"
"AllEnglish::LEP::EP0990","pick myself up","phrasal verb","","/pɪk maɪˈsɛlf ʌp/","To recover emotionally after difficulty or disappointment.[cite: 1]","After failing the exam, he picked himself up and tried again.[cite: 1]","She had to pick herself up and move forward.","It's hard to pick yourself up after a major failure.",,"B2"
"AllEnglish::LEP::EP0990","spoonful of sugar","idiom","","/ˈspuːnfʊl ɒv ˈʃʊɡə/","Something pleasant that makes an unpleasant situation easier to accept.[cite: 1]","The bonus payment was a spoonful of sugar after the bad news.[cite: 1]","A spoonful of sugar helps the medicine go down.[cite: 1]","She delivered the criticism with a spoonful of sugar.",,"C1"
"AllEnglish::LEP::EP0990","grace","noun","","/ɡreɪs/","Polite dignity and elegance in behaviour.[cite: 1]","She handled the criticism with grace.[cite: 1]","He accepted his defeat with grace.","You leave with grace, and class.[cite: 1]",,"C1"
"AllEnglish::LEP::EP0990","class","noun","","/klɑːs/","Stylishness, dignity, or high-quality behaviour.[cite: 1]","He's a classy guy with real class.[cite: 1]","She showed real class during the negotiation.","You leave with grace, and class.[cite: 1]",,"B2"
"AllEnglish::LEP::EP0990","ease me to the floor gently","phrase","","/iːz miː tʊ ðə flɔː ˈdʒɛntli/","A humorous metaphor meaning to soften emotional pain carefully.[cite: 1]","They eased him into the bad news gently.[cite: 1]","I appreciate the respectful effort to ease me to the floor gently.[cite: 1]","You must ease them to the floor gently when rejecting their application.",,"C2"
"AllEnglish::LEP::EP0990","into the void","phrase","","/ˈɪntuː ðə vɔɪd/","Expressing feelings without expecting a response.[cite: 1]","Posting angry tweets can feel like shouting into the void.[cite: 1]","I scream into the void when no one listens.[cite: 1]","Sometimes complaining online is just speaking into the void.",,"C1"
"AllEnglish::LEP::EP0990","makes up","phrasal verb","","/meɪks ʌp/","To form or constitute part of something.[cite: 1]","Women make up over half the workforce.[cite: 1]","The introduction makes up approximately 99% of the episode's length.[cite: 1]","They make up the majority of the committee.",,"B2"
"AllEnglish::LEP::EP0990","against their will","phrase","","/əˈɡɛnst ðeə wɪl/","Without someone wanting to do it.[cite: 1]","He was taken there against his will.[cite: 1]","Somehow forcing everyone to keep listening, against their will.[cite: 1]","She testified against her will in court.",,"B2"
"AllEnglish::LEP::EP0990","It's a fair cop","idiom","","/ɪts ə feə kɒp/","An informal British phrase meaning 'That accusation is fair/correct.'[cite: 1]","Alright, it's a fair cop I did eat the last biscuit.[cite: 1]","You got me. It's a fair cop.[cite: 1]","I admit my mistake, it's a fair cop.",,"C2"
"AllEnglish::LEP::EP0990","elusive","adjective","","/ɪˈluːsɪv/","Difficult to find, define, or achieve.[cite: 1]","True happiness can feel elusive sometimes.[cite: 1]","The point is this elusive thing which is always just beyond our reach.[cite: 1]","The criminal remained elusive for years.",,"C1"
"AllEnglish::LEP::EP0990","beyond our reach","phrase","","/bɪˈjɒnd aʊə riːtʃ/","Impossible or very difficult to obtain.[cite: 1]","For many people, home ownership feels beyond their reach.[cite: 1]","Victory is always just beyond our reach.[cite: 1]","That price tag is beyond our reach right now.",,"B2"
"AllEnglish::LEP::EP0990","flaws","noun","","/flɔːz/","Weaknesses or imperfections.[cite: 1]","The plan has a few flaws, but it could still work.[cite: 1]","If you love this podcast despite its flaws.[cite: 1]","Every system has its inherent flaws.",,"C1"
"AllEnglish::LEP::EP0990","gusto","noun","","/ˈɡʌstəʊ/","Enthusiastic enjoyment and energy.[cite: 1]","He attacked the buffet with gusto.[cite: 1]","Let's commence this rambling episode properly, with gusto.[cite: 1]","She sang the anthem with incredible gusto.",,"C1"
"AllEnglish::LEP::EP0990","don't quite know what to make of","phrase","","/dəʊnt kwaɪt nəʊ wɒt tʊ meɪk ɒv/","To feel unsure how to understand or interpret something.[cite: 1]","I didn't know what to make of his strange reaction.[cite: 1]","Native English speakers don't quite know what to make of my episodes.[cite: 1]","They didn't quite know what to make of the abstract painting.",,"C1"
"AllEnglish::LEP::EP0990","dumbed down","phrasal verb","","/dʌmd daʊn/","Simplified so much that it loses depth or intelligence.[cite: 1]","The documentary was dumbed down for television audiences.[cite: 1]","I hope it is genuinely interesting and not really dumbed down.[cite: 1]","The textbook was dumbed down for the beginners class.",,"C1"
"AllEnglish::LEP::EP0990","waffling","verb","","/ˈwɒflɪŋ/","Talking in a vague or unnecessarily long way.[cite: 1]","Stop waffling and get to the point.[cite: 1]","Which appears to be just a lot of waffling.[cite: 1]","He was waffling on about his holiday for hours.",,"C1"
"AllEnglish::LEP::EP0990","painstakingly","adverb","","/ˈpeɪnzˌteɪkɪŋli/","Done with great care and attention to detail.[cite: 1]","The artist painstakingly restored the painting.[cite: 1]","It is actually carefully and painstakingly designed.[cite: 1]","She painstakingly gathered all the evidence.",,"C1"
"AllEnglish::LEP::EP0990","by design","phrase","","/baɪ dɪˈzaɪn/","Intentionally planned that way.[cite: 1]","The confusion was not accidental — it was by design.[cite: 1]","It's done on purpose and by design.[cite: 1]","The software is secure by design.",,"B2"
