#separator:comma
#html:true
#notetype:JPCARDS
#deck column:1
#tags column:13
"LEP::EP952","sparkling","uuid-placeholder-26","uid-placeholder-26","adjective",""," /ˈspɑː(r)klɪŋ/","","Shining brightly with light; glittering.","...revealing lush green mountains and sparkling fjords...","She wore a sparkling necklace to the party.","Can also describe personality.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","characteristic","uuid-placeholder-27","uid-placeholder-27","adjective",""," /ˌkærəktəˈrɪstɪk/","","Typical of a particular person, place, or thing.","...with wooden cabins painted in characteristic red paint.","Her quick smile is one of her most characteristic features.","Useful in academic English.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","wrought iron","uuid-placeholder-28","uid-placeholder-28","noun","uncountable"," /ˌrɔːt ˈaɪən/","","A strong, decorative form of iron often used in railings, furniture, and art.","...200 of his bronze, granite, and wrought iron sculptures.","The old house had beautiful wrought iron gates.","Common in descriptions of architecture.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","obelisk","uuid-placeholder-29","uid-placeholder-29","noun","countable"," /ˈɒbəlɪsk/","","A tall, four-sided stone pillar that tapers to a point at the top.","...a large tower, a kind of obelisk in the centre...","The ancient Egyptians built huge obelisks.","Architectural/historical word.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","crammed","uuid-placeholder-30","uid-placeholder-30","adjective",""," /kræmd/","","Packed tightly together with little or no space.","...naked people all tightly crammed up against each other.","The train was crammed with commuters.","Also used figuratively (e.g., ""a crammed schedule"").","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","phallic","uuid-placeholder-31","uid-placeholder-31","adjective",""," /ˈfælɪk/","","Resembling or symbolising the shape of a penis.","...and phallic, somehow.","Some ancient fertility symbols are highly phallic in design.","Academic/art-critical vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","not know what to make of something","uuid-placeholder-32","uid-placeholder-32","verb phrase","idiom"," /nɒt nəʊ wɒt tuː meɪk əv ˈsʌmθɪŋ/","","To be uncertain how to interpret, judge, or understand something.","We were not sure what to make of it.","I didn't know what to make of his strange behaviour.","Common expression when something is ambiguous.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","slope","uuid-placeholder-33","uid-placeholder-33","verb",""," /sləʊp/","","To be angled rather than flat; to incline.","...you can walk up the roof, which slopes all the way down...","The garden slopes gently towards the river.","Can also be a noun (""a ski slope"").","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","existential dread","uuid-placeholder-34","uid-placeholder-34","noun phrase","uncountable"," /ˌeɡzɪˈstenʃl dred/","","A deep fear or anxiety about the meaninglessness or uncertainty of life.","...a powerful expression of existential dread.","The novel captures the existential dread of modern city living.","Common in philosophy and literature.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","turmoil","uuid-placeholder-35","uid-placeholder-35","noun","uncountable"," /ˈtɜː(r)mɔɪl/","","A state of great disturbance, confusion, or uncertainty.","...a deep sense of anxiety and turmoil...","The country was in political turmoil after the election.","Often used in news and literature.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","resonate with someone","uuid-placeholder-36","uid-placeholder-36","verb phrase",""," /ˈrezəneɪt wɪð ˈsʌmwʌn/","","To produce an emotional response or feeling of shared understanding.","...that resonates with people universally.","Her speech really resonated with the audience.","Common in discussions of art and culture.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","shriek","uuid-placeholder-37","uid-placeholder-37","verb",""," /ʃriːk/","","To make a loud, high-pitched cry, or (figuratively) to stand out harshly.","The color shrieked.","She shrieked when she saw the spider.","Can be literal (scream) or metaphorical (loud colours).","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","profound","uuid-placeholder-38","uid-placeholder-38","adjective",""," /prəˈfaʊnd/","","Very great or intense; deep in meaning.","...a visual record of a profound, internal panic attack.","Losing his father had a profound effect on him.","Common in academic and emotional contexts.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","panic attack","uuid-placeholder-39","uid-placeholder-39","noun phrase","countable"," /ˈpænɪk əˌtæk/","","A sudden episode of intense fear or anxiety.","...a visual record of a profound, internal panic attack.","He suffered a panic attack before his exam.","Important modern psychological vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","distorted","uuid-placeholder-40","uid-placeholder-40","adjective",""," /dɪˈstɔː(r)tɪd/","","Twisted, changed, or misshaped.","The Distorted Figure...","The mirror gave a distorted reflection.","Used for art, sound, or metaphorically (distorted views).","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","gaping","uuid-placeholder-41","uid-placeholder-41","adjective",""," /ˈgeɪpɪŋ/","","Wide open.","...with a gaping mouth and wide eyes.","They gaped in amazement at the magician's trick.","Often linked with mouths, holes, or wounds.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","anguish","uuid-placeholder-42","uid-placeholder-42","noun","uncountable"," /ˈæŋgwɪʃ/","","Severe physical or emotional pain and suffering.","...making it a universal symbol of human anguish.","She cried out in anguish when she heard the news.","Very strong, literary/emotional word.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","ripple","uuid-placeholder-43","uid-placeholder-43","verb",""," /ˈrɪpl/","","To move in small waves; to spread gradually outward.","Its body seems to ripple and dissolve...","Laughter rippled through the audience.","Common for water, fabric, and emotions.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","dissolve","uuid-placeholder-44","uid-placeholder-44","verb",""," /dɪˈzɒlv/","","To melt into liquid, or (figuratively) to disappear or break apart.","Its body seems to ripple and dissolve...","The sugar dissolved quickly in the hot tea.","Common in chemistry or emotions (""dissolve into tears"").","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","turbulent","uuid-placeholder-45","uid-placeholder-45","adjective",""," /ˈtɜː(r)bjələnt/","","Characterised by conflict, disorder, or violent motion.","The Turbulent Landscape...","They flew through turbulent weather.","Common with water, air, and emotions.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","swirling","uuid-placeholder-46","uid-placeholder-46","adjective",""," /ˈswɜː(r)lɪŋ/","","Moving in a twisting, spiralling motion.","...the background of swirling, fiery colors...","Leaves swirled around in the wind.","Evocative, descriptive word.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","fiery","uuid-placeholder-47","uid-placeholder-47","adjective",""," /ˈfaɪəri/","","Bright red, orange, or yellow like fire; passionate or intense.","...the background of swirling, fiery colors...","She gave a fiery speech in defence of her rights.","Can describe fire or strong emotions/colours.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","chaos","uuid-placeholder-48","uid-placeholder-48","noun","uncountable"," /ˈkeɪɒs/","","Complete disorder and confusion.","...create a sense of chaos and instability...","The station was in chaos after the train strike.","Common in everyday language.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","instability","uuid-placeholder-49","uid-placeholder-49","noun","uncountable"," /ˌɪnstəˈbɪləti/","","The state of being unstable or likely to change.","...create a sense of chaos and instability...","Political instability can affect the economy.","Often used in politics, psychology, economics.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","a contrast to","uuid-placeholder-50","uid-placeholder-50","noun phrase",""," /ə ˈkɒntrɑːst tuː/","","Something that is strikingly different from something else.","...a direct contrast to the rigid, linear bridge...","Her calm manner was a contrast to his nervous energy.","Frequent collocation in writing and analysis.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","rigid","uuid-placeholder-51","uid-placeholder-51","adjective",""," /ˈrɪdʒɪd/","","Stiff, inflexible, or not easily changed.","...a direct contrast to the rigid, linear bridge...","The rules were too rigid to allow any creativity.","Can describe objects or attitudes.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","linear","uuid-placeholder-52","uid-placeholder-52","adjective",""," /ˈlɪniə(r)/","","Consisting of straight lines; progressing in a straight sequence.","...a direct contrast to the rigid, linear bridge...","The artist avoided a linear perspective.","Common in maths, art, and writing.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","figures","uuid-placeholder-53","uid-placeholder-53","noun","countable, plural"," /ˈfɪgəz/","","Representations of people in art, or people seen at a distance.","The Two Figures in the Distance...","Several figures appeared on the horizon.","Can also mean ""numbers"".","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","upright","uuid-placeholder-54","uid-placeholder-54","adjective",""," /ˈʌpraɪt/","","Standing or sitting straight, not bent.","...two straight, upright figures continue walking...","She sat upright in her chair.","Can also mean ""honest and moral"".","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","oblivious to","uuid-placeholder-55","uid-placeholder-55","adjective",""," /əˈblɪviəs tuː/","","Not aware of or concerned about what is happening around.","...seemingly oblivious to the sensory and emotional breakdown...","He was oblivious to the fact that everyone was staring.","Often used critically or humorously.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","go on","uuid-placeholder-56","uid-placeholder-56","phrasal verb",""," /gəʊ ɒn/","","To continue moving or doing something.","They represent the friends who 'went on'...","She went on talking despite the interruptions.","Very common phrasal verb.","LEP-English::2025.11.06 LEP-English::EP952 A2"
"LEP::EP952","protagonist","uuid-placeholder-57","uid-placeholder-57","noun","countable"," /prəˈtægənɪst/","","The main character in a story, play, or novel.","...emphasising the protagonist's isolation...","Hamlet is the protagonist of Shakespeare's tragedy.","Literary/film studies word.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","alienation","uuid-placeholder-58","uid-placeholder-58","noun","uncountable"," /ˌeɪliəˈneɪʃn/","","The feeling of being isolated or estranged from others.","...and profound alienation.","Many workers felt a sense of alienation in the new automated factory.","Common in psychology, sociology, and literature.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","enduring","uuid-placeholder-59","uid-placeholder-59","adjective",""," /ɪnˈdjʊərɪŋ/","","Lasting a long time.","...a powerful and enduring masterpiece...","It's an enduring classic.","Common in formal/literary use.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","the human condition","uuid-placeholder-60","uid-placeholder-60","noun phrase",""," /ðə ˌhjuːmən kənˈdɪʃn/","","The shared experiences, emotions, and challenges of being human.","...speaks directly to the human condition.","Great literature often explores the human condition.","Philosophical/literary phrase.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","ubiquity","uuid-placeholder-61","uid-placeholder-61","noun",""," /juːˈbɪkwəti/","","The state of being everywhere.","...speaks to the work's cultural ubiquity...","The ubiquity of smartphones has changed how we communicate.","Academic word.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","harbour","uuid-placeholder-62","uid-placeholder-62","noun","countable"," /ˈhɑː(r)bə(r)/","","A sheltered place on the coast where ships can dock.","...boats in the harbour...","The fishing boats returned to the harbour at sunset.","Common coastal/travel vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","vessels","uuid-placeholder-63","uid-placeholder-63","noun","countable, plural"," /ˈvesəlz/","","Large boats or ships.","...including massive cruise ships and fishing vessels.","The navy deployed several vessels to the area.","Formal/technical word for ""boats.""","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","on the coast","uuid-placeholder-64","uid-placeholder-64","prepositional phrase",""," /ɒn ðə kəʊst/","","Located next to the sea.","...reminded me of British places on the coast.","They bought a house on the coast of Spain.","Geography/travel phrase.","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","date back to","uuid-placeholder-65","uid-placeholder-65","phrasal verb",""," /deɪt bæk tuː/","","To originate from a particular time in the past.","...dating back to medieval times.","This castle dates back to the 12th century.","Common in history/tourism language.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","charging stations","uuid-placeholder-66","uid-placeholder-66","noun","countable, plural"," /ˈtʃɑː(r)dʒɪŋ ˌsteɪʃnz/","","Places where electric vehicles can be recharged.","...different charging times for different charging stations.","We stopped at two charging stations on the motorway.","Modern tech/travel vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","teething problems","uuid-placeholder-67","uid-placeholder-67","noun phrase","idiom"," /ˈtiːðɪŋ ˌprɒbləmz/","","Initial problems that occur when starting something new.","After some teething problems at the first spot...","The new software had some teething problems at launch.","British idiom; metaphor from babies growing teeth.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","get the hang of","uuid-placeholder-68","uid-placeholder-68","verb phrase","idiom"," /get ðə hæŋ əv/","","To learn how to do something properly.","...we got the hang of it...","It took me a while, but I finally got the hang of skiing.","Informal and very common.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","ooze","uuid-placeholder-69","uid-placeholder-69","verb",""," /uːz/","","To give off or display strongly.","It oozed cosy, comforting and welcoming vibes.","The hotel oozed luxury and charm.","Can be literal (liquid) or figurative (atmosphere).","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","bubbling mountain stream","uuid-placeholder-70","uid-placeholder-70","noun phrase",""," /ˈbʌblɪŋ ˈmaʊntɪn striːm/","","A small, fast-moving flow of water in the mountains.","A nearby bubbling mountain stream...","We stopped by a bubbling stream to have lunch.","Descriptive, nature/travel vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","roam around","uuid-placeholder-71","uid-placeholder-71","phrasal verb",""," /rəʊm əˈraʊnd/","","To wander or travel aimlessly.","...various sheep and goats roaming around...","We spent the day roaming around the city.","Suggests relaxed, unstructured movement.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","remote","uuid-placeholder-72","uid-placeholder-72","adjective",""," /rɪˈməʊt/","","Far away from populated places.","All around it was very remote.","The cabin was in a remote valley.","Common in travel/geography contexts.","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","cut off","uuid-placeholder-73","uid-placeholder-73","adjective",""," /kʌt ɒf/","","Isolated, separated, or disconnected.","...very remote, cut off and a far cry from life in... Paris.","The village was cut off by heavy snow.","Can mean physical or social isolation.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","a far cry from","uuid-placeholder-74","uid-placeholder-74","idiom",""," /ə fɑː(r) kraɪ frəm/","","Very different from something.","...a far cry from life in the centre of Paris.","Life in the countryside is a far cry from city life.","Common idiomatic expression.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","an hour's drive","uuid-placeholder-75","uid-placeholder-75","noun phrase",""," /ən ˈaʊəz draɪv/","","A distance that takes about an hour to reach by car.","Nearest shops were an hour's drive away.","The airport is only half an hour's drive from here.","Common travel measurement phrase.","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","wrap up warm","uuid-placeholder-76","uid-placeholder-76","verb phrase","idiom"," /ræp ʌp wɔː(r)m/","","To dress in warm clothes.","...we could wrap up warm.","Make sure you wrap up warm, it's freezing outside.","Very British English expression.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","chilly","uuid-placeholder-77","uid-placeholder-77","adjective",""," /ˈtʃɪli/","","Uncomfortably but not severely cold.","It got chilly at night...","The water was too chilly to swim in.","Softer than ""cold.""","LEP-English::2025.11.06 LEP-English::EP952 B1"
"LEP::EP952","snug","uuid-placeholder-78","uid-placeholder-78","adjective",""," /snʌg/","","Warm, comfortable, and cosy.","...all blankets and duvets were really snug...","We were snug by the fire.","Positive, homely word.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","desolate","uuid-placeholder-79","uid-placeholder-79","adjective",""," /ˈdesələt/","","Empty, bleak, and without life.","It's quite a desolate place actually.","The landscape was bare and desolate.","Can describe places or emotions.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","antidote to","uuid-placeholder-80","uid-placeholder-80","noun phrase",""," /ˈæntidəʊt tuː/","","Something that counteracts or relieves an unpleasant feeling or situation.","...it was a huge antidote to the things we don't like about living in Paris...","Laughter is the best antidote to stress.","Literal (medicine) and figurative (solution).","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","ranks among","uuid-placeholder-81","uid-placeholder-81","verb phrase",""," /ræŋks əˈmʌŋ/","","To be included in a particular group or category.","Norway consistently ranks among the happiest countries...","The city ranks among the safest in the world.","Common in reports and surveys.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","fluctuate","uuid-placeholder-82","uid-placeholder-82","verb",""," /ˈflʌktʃueɪt/","","To rise and fall irregularly.","...its exact ranking may fluctuate slightly from year to year...","Prices fluctuate depending on demand.","Academic/business/scientific vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","a broader trend","uuid-placeholder-83","uid-placeholder-83","noun phrase",""," /ə ˈbrɔːdə(r) trend/","","A general, widespread pattern or movement.","...part of a broader trend among the Nordic nations...","Remote working is part of a broader trend in modern business.","Useful for analysis and reports.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","robust welfare system","uuid-placeholder-84","uid-placeholder-84","noun phrase",""," /rəʊˈbʌst ˈwelfeə(r) ˌsɪstəm/","","A strong and effective system of social support provided by the state.","Norway has a robust welfare system...","Sweden is also known for its robust welfare system.","Political/social policy vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","social cohesion","uuid-placeholder-85","uid-placeholder-85","noun phrase","uncountable"," /ˌsəʊʃl kəʊˈhiːʒn/","","The willingness of members of society to cooperate and feel connected.","High Trust and Social Cohesion...","Sports can help build social cohesion in communities.","Common in sociology and politics.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","parental leave","uuid-placeholder-86","uid-placeholder-86","noun phrase","uncountable"," /pəˈrentl liːv/","","Time off work granted to parents to care for a new child.","...and generous parental leave policies.","She took six months of parental leave after her baby was born.","Common in workplace/equality discussions.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","maternity leave","uuid-placeholder-87","uid-placeholder-87","noun",""," /məˈtɜː(r)nəti liːv/","","Time off work granted to a mother to care for a newborn.","Maternity leave or paternity leave.","She is currently on maternity leave.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","paternity leave","uuid-placeholder-88","uid-placeholder-88","noun",""," /pəˈtɜː(r)nəti liːv/","","Time off work granted to a father to care for a newborn.","Maternity leave or paternity leave.","He is taking two weeks of paternity leave.","LEP-English::2025.11.06 LEP-English::EP952 B2"
"LEP::EP952","high GDP per capita","uuid-placeholder-89","uid-placeholder-89","noun phrase",""," /haɪ ˌdʒiː diː ˈpiː pə(r) ˈkæpɪtə/","","A high measure of a country's economic output per person.","Norway has a high GDP per capita...","Luxembourg has one of the highest GDPs per capita.","Economics/business vocabulary.","LEP-English::2025.11.06 LEP-English::EP952 C1"
"LEP::EP952","deeply ingrained in","uuid-placeholder-90","uid-placeholder-90","verb phrase","passive"," /ˈdiːpli ɪnˈgreɪnd ɪn/","","To be firmly established and difficult to change.","...is deeply ingrained in Norwegian culture.","These values are deeply ingrained in our society.","Common for habits, traditions, beliefs.","LEP-English::2025.11.06 LEP-English::EP952 C2"
"LEP::EP952","national pastime","uuid-placeholder-91","uid-placeholder-91","noun phrase",""," /ˌnæʃnəl ˈpɑːstaɪm/","","An activity widely enjoyed by people of a nation.","Spending time outdoors... is a national pastime...","In England, talking about the weather is a national pastime.","Often used humorously.","LEP-English::2025.11.06 LEP-English::EP952 C1"
