#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:15
KmVS++Yl%(	JPCARDS	English Profile Vocabulary::A1	he	vocab_1_he	JPCARDS	pronoun		/hiː/		used to refer to a man, boy or male animal that has already been mentioned	Don't ask Andrew, he won't know.<br>There's no need to be frightened - he's a very friendly dog.	He is from Hungary. (Skills for Life (Entry 1); A1; Slovak)		A1
"h#J]XzKhpV"	JPCARDS	English Profile Vocabulary::B2	copy (CHEAT)	vocab_7395_copy__CHEAT_	JPCARDS	verb		/ˈkɒp.i/		to cheat by looking at and using someone else's work	He was always copying from/off other children, but never got caught.	I'm certain she thought we had copied in the test. (First Certificate in English; B2; Spanish)		B2
tV.%/,XE:B	JPCARDS	English Profile Vocabulary::B2	hourly (EVERY HOUR)	vocab_7396_hourly__EVERY_HOUR_	JPCARDS	adjective		/ˈaʊə.li/		done or happening every hour	There's an hourly bus service into town.<br>A nurse checked him at hourly intervals.			B2
eJvr6pB(Ai	JPCARDS	English Profile Vocabulary::B2	considering	vocab_7397_considering	JPCARDS	preposition		/kənˈsɪd.ər.ɪŋ/		used for saying that you have a particular opinion about something, because of a particular fact about it	She did really well, considering how little experience she'd had.<br>Considering the weather, we got here quite quickly.	Considering all the above, I think that your article was completely misleading. (First Certificate in English; B2; Greek)		B2
"lbI)G#air-"	JPCARDS	English Profile Vocabulary::B2	entirely	vocab_7398_entirely	JPCARDS	adverb		/ɪnˈtaɪə.li/		completely	I admit it was entirely my fault.<br>I'm not entirely convinced it will work.<br>The company is run almost entirely by middle-aged men.	I would like to do something entirely different before I start to study again. (First Certificate in English; B2; Dutch)		B2
I=Cs8jf=Mo	JPCARDS	English Profile Vocabulary::B2	constantly	vocab_7399_constantly	JPCARDS	adverb		/ˈkɒnt.stənt.li/		all the time or often	He's constantly changing his mind.<br>She has the television on constantly.	I stood up and walked around the house, constantly bumping into things! (First Certificate in English; B2; Chinese)		B2
e~MdUqr)83	JPCARDS	English Profile Vocabulary::B2	earthquake	vocab_7400_earthquake	JPCARDS	noun : C		/ˈɜːθ.kweɪk/		a sudden movement of the Earth's surface, often causing severe damage	A powerful earthquake struck eastern Turkey last night.	Human beings are afraid of dangers such as [a] tornado or earthquake. (First Certificate in English; B2; Polish)		B2
OX^V}Pf8<L	JPCARDS	English Profile Vocabulary::B2	wolf	vocab_7401_wolf	JPCARDS	noun : C		/wʊlf/		a wild animal of the dog family	Wolves hunt in groups known as packs.<br>We could hear wolves howling in the distance.	Before we knew it, Nick leap[t] onto the wolf and they started to fight. (First Certificate in English; B2; Greek)		B2
f!2u?`VAqf	JPCARDS	English Profile Vocabulary::B2	sample (PART OF GROUP)	vocab_7402_sample__PART_OF_GROUP_	JPCARDS	noun : C		/ˈsɑːm.pl ̩/		a small number of people from a larger group that is being tested or considered	a random sample of voters<br>a nationally representative sample of 200 schools	This report is based on a sample of over 50 students. (First Certificate in English; B2; Turkish)		B2
NvI5-fyTX}	JPCARDS	English Profile Vocabulary::B2	worry (BEING ANXIOUS)	vocab_7403_worry__BEING_ANXIOUS_	JPCARDS	noun		/ˈwʌr.i/		when you are anxious about something	She's been sick with worry.<br>Unemployment, bad health - all sorts of things can be a cause of worry.	You really need to spend a whole month without any kind of worry. (First Certificate in English; B2; Portuguese)		B2
Auc8fr/TGk	JPCARDS	English Profile Vocabulary::B2	in stock/out of stock	vocab_7404_in_stock_out_of_stock	JPCARDS	noun : U		/stɒk/		available/not available in a shop	The book is out of stock at the moment.	And sometimes the item you are looking for is out of stock. (First Certificate in English; B2; French)		B2
ywDRK~gLDV	JPCARDS	English Profile Vocabulary::B2	deal	vocab_7405_deal	JPCARDS	noun		/dɪəl/		an agreement or an arrangement, especially in business	a business deal<br>I'll make/do a deal with you - you wash the car and I'll let you use it tonight.	""I want to make a deal with you,"" he went on. (First Certificate in English; B2; Spanish)<br>"		B2
s&bPCv!,yk	JPCARDS	English Profile Vocabulary::B2	wish to do sth	vocab_7406_wish_to_do_sth	JPCARDS	verb		/wɪʃ/		to want to do something	I wish to make a complaint.<br>Passengers wishing to take the Kings Cross train should go to platform 9.	Dear Sir/Madam, I wish to apply for the post of helper which was advertised on the college noticeboard last Monday. (First Certificate in English; B2; Spanish)		B2
"E#LxP|4Sh^"	JPCARDS	English Profile Vocabulary::B2	suicide	vocab_7407_suicide	JPCARDS	noun : C or U		/ˈsuː.ɪ.saɪd/		when you intentionally kill yourself	to attempt/commit suicide<br>The suicide rate among men between the ages of 16 and 25 has risen alarmingly.<br>Many suicides occur in prisons.	The savage thinks he can change it but fails and commits suicide by hanging himself. (First Certificate in English; B2; German)		B2
r?*+OimQ/Y	JPCARDS	English Profile Vocabulary::B2	least	vocab_7408_least	JPCARDS	determiner		/liːst/		the smallest amount	She earns the least money of all of us.<br>I spent the least time on the third question.	My favourite way to travel is by plane, because I think that the most important point when you are travelling is to arrive [at] your destination in the least time. (First Certificate in English; B2; Spanish)		B2
t.2z+8%=y6	JPCARDS	English Profile Vocabulary::B2	one way or the other	vocab_7409_one_way_or_the_other	JPCARDS	determiner		/wʌn/		in any way that is possible	We have to make a decision one way or the other about what needs to be done.	Our transportation system nowadays is also very well organised and there is a wide range of buses, subways, etc. with which you can reach your destination one way or the other. (First Certificate in English; B2; German)		B2
Gq%@ns05~}	JPCARDS	English Profile Vocabulary::B2	all the way	vocab_7410_all_the_way	JPCARDS	noun		/weɪ/		the complete distance	They cycled all the way to London.	I drove all the way to Bergen in only one day. (First Certificate in English; B2; Swedish)		B2
M$NIbu4y2H	JPCARDS	English Profile Vocabulary::B2	wrongly	vocab_7411_wrongly	JPCARDS	adverb		/ˈrɒŋ.li/		not correctly	It has been said - wrongly - that Americans hate government.	Equally, the point about 'staying' is erroneous: we stayed at Riverside Hotel instead of Hotel Astrid, [which] closed last year, [and] Hotel Royal [was] wrongly [described as having] 'special rates' for students. (First Certificate in English; B2; Spanish)		B2
s_Tk~*MOx7	JPCARDS	English Profile Vocabulary::B2	happily (WILLING)	vocab_7412_happily__WILLING_	JPCARDS	adverb		/ˈhæp.ə.li/		in a way that is very willing	I'd happily offer to help him if I thought it would make any difference.	I think young people would happily accept it. (First Certificate in English; B2; German)		B2
"o#tZ_sO;t/"	JPCARDS	English Profile Vocabulary::B2	late (NEAR THE END)	vocab_7413_late__NEAR_THE_END_	JPCARDS	adverb		/leɪt/		near the end of a period of time	We talked late into the night.<br>As late as the 1980s they were still using horses on this farm.	Firstly, he usually starts working at eight in the morning and he keeps on writing and phoning till late in the evening. (First Certificate in English; B2; Italian)		B2
"O,&g#[XQa8"	JPCARDS	English Profile Vocabulary::B2	found (START)	vocab_7414_found__START_	JPCARDS	verb : T		/faʊnd/		to bring something into existence	York was founded by the Romans in the year 71 AD.<br>The company was founded in 1861.	Red Stone was founded ten years ago. (First Certificate in English; B2; Greek)		B2
JGnfm54^C&	JPCARDS	English Profile Vocabulary::B2	strangely	vocab_7415_strangely	JPCARDS	adverb		/ˈstreɪndʒ.li/		in a way that is unusual, unexpected or difficult to understand	She was strangely calm.<br>Strangely enough, I'm not feeling very hungry.	Strangely enough this has not happened yet to zoos. (First Certificate in English; B2; Italian)		B2
h<xIkyW;r8	JPCARDS	English Profile Vocabulary::B2	block (PIECE)	vocab_7416_block__PIECE_	JPCARDS	noun : C		/blɒk/		a solid piece of hard material, usually in the shape of a square or rectangle	a block of ice/stone/wood	It is like an enormous block of stone! (First Certificate in English; B2; French)		B2
F]fS^st@$B	JPCARDS	English Profile Vocabulary::B2	expert	vocab_7417_expert	JPCARDS	adjective : always before noun		/ˈek.spɜːt/		having or showing a lot of knowledge or skill	The centre provides expert advice for people with financial problems.<br>What's your expert opinion?	We're not expert cyclists and we could [get] tired before we get to the Mountain Hostel. (First Certificate in English; B2; Italian)		B2
gCIZ21E>i6	JPCARDS	English Profile Vocabulary::B2	investigation	vocab_7418_investigation	JPCARDS	noun : C or U		/ɪnˌves.tɪˈgeɪ.ʃən/		when officials try to discover all the facts about something, especially a crime or an accident	to carry out/hold an investigation<br>An investigation has been under way for several days into the disappearance of a thirteen-year-old boy.<br>a full/thorough investigation of the incident<br>Currently, the individuals who might have caused the accident are subject to/under investigation.	After a month[-long] investigation of the environment, I found we still don't do enough to protect the environment. (First Certificate in English; B2; Chinese)		B2
v(L@!|Bic.	JPCARDS	English Profile Vocabulary::B2	bend	vocab_7419_bend	JPCARDS	noun : C		/bend/		a curved part of something	There's a bend in the pipe so you can't see from one end to the other.<br>There's a sharp bend in the road.	The other car disappeared around a sharp bend and when we came round it, we saw that the car had stopped in the middle of the road. (First Certificate in English; B2; Italian)		B2
e(J3Mx{I@3	JPCARDS	English Profile Vocabulary::B2	get rid of sth	vocab_7420_get_rid_of_sth	JPCARDS	adjective		/rɪd/		to end something unpleasant	I can't seem to get rid of this headache.	[The] first step is to get rid of smoking. (First Certificate in English; B2; Polish)		B2
u5:YJ,=teP	JPCARDS	English Profile Vocabulary::B2	here and there	vocab_7421_here_and_there	JPCARDS	adverb		/ðeər/		in several different places but without any pattern	Tall trees were growing here and there.	In the cinemas there were a few broken seats here and there. (First Certificate in English; B2; Greek)		B2
i9V~R[Z59Y	JPCARDS	English Profile Vocabulary::B2	unaware	vocab_7422_unaware	JPCARDS	adjective : never before noun		/ˌʌn.əˈweər/		not knowing about something	He was unaware that the police were watching him.<br>I was quite unaware of the problem.	Although you may be an expert in one subject you can be unaware [of] some basics in others. (First Certificate in English; B2; Polish)		B2
cdwL<rIh78	JPCARDS	English Profile Vocabulary::B2	raise (MONEY)	vocab_7423_raise__MONEY_	JPCARDS	verb : T		/reɪz/		to collect money from different people in order to do a particular thing	They were raising money for charity.	What I liked the most about it is not the fact that we raised a lot of money, but that we enjoyed an amazing show in which I took [an] active part. (First Certificate in English; B2; Spanish)		B2
jk{MH9.)5o	JPCARDS	English Profile Vocabulary::B2	snore	vocab_7424_snore	JPCARDS	verb : I		/snɔːr/		to breathe in a very noisy way while you are sleeping	He was snoring so much it kept me awake.	You know, we can live together as long as you don't snore like you did last time. (First Certificate in English; B2; Swedish)		B2
"p.TU5#X2d?"	JPCARDS	English Profile Vocabulary::B2	draft	vocab_7425_draft	JPCARDS	noun : C		/drɑːft/		a piece of writing or a plan that is not yet in its finished form	This is only a rough draft - the finished article will have pictures as well.<br>She asked me to check the first draft of her proposal.	Now I can use my computer for making monthly reports at home [and] making different kinds of project drafts. (First Certificate in English; B2; Russian)		B2
6l/(jZh-3	JPCARDS	English Profile Vocabulary::B2	take your breath away ()	vocab_7426_take_your_breath_away___	JPCARDS	verb : T		/teɪk/		If something takes your breath away, you feel surprise and admiration because it is so beautiful or exciting.	The view from the window took my breath away.	The landscape just takes your breath away sometimes. (First Certificate in English; B2; Swedish)		B2
Ow75}nQ.;]	JPCARDS	English Profile Vocabulary::B2	seriously (NOT JOKING)	vocab_7427_seriously__NOT_JOKING_	JPCARDS	adverb		/ˈsɪə.ri.ə.sli/		in a way that shows that you are not joking	Seriously now, did he really say that or are you just being silly?<br>You're not seriously thinking of leaving, are you?	Seriously, Tom, I have noticed that you get angry very easily since your examinations started. (First Certificate in English; B2; Farsi)		B2
C;j$2$3bKT	JPCARDS	English Profile Vocabulary::B2	gap (ABSENT THING)	vocab_7428_gap__ABSENT_THING_	JPCARDS	noun : C		/gæp/		something that is absent and stops something from being complete	There are still huge gaps in my knowledge.	Another huge gap [in] our town is the absence of [a] swimming pool. (First Certificate in English; B2; Ibo/Igbo)		B2
E19SBiIf$B	JPCARDS	English Profile Vocabulary::B2	promotion (JOB)	vocab_7429_promotion__JOB_	JPCARDS	noun		/prəˈməʊ.ʃən/		when someone is given a more important job in the same organization	Did Steve get the promotion he wanted?<br>The job offers excellent promotion prospects.	I would like to congratulate you [o]n your promotion. (First Certificate in English; B2; Catalan)		B2
n,,9crI!TE	JPCARDS	English Profile Vocabulary::B2	developing	vocab_7430_developing	JPCARDS	adjective		/dɪˈvel.ə.pɪŋ/		describes a country or region of the world which is poor and has few industries	the developing world/countries/nations	Nowadays, both developed and developing countries spend a lot of money on computeriz[ation]. (First Certificate in English; B2; Chinese)		B2
E}_T~dn~P4	JPCARDS	English Profile Vocabulary::B2	guard (WATCH)	vocab_7431_guard__WATCH_	JPCARDS	verb : T		/gɑːd/		to watch someone and make certain they do not escape from a place	Five prison officers guarded the prisoners.	No one was g[u]arding him. (First Certificate in English; B2; Chinese)		B2
M7TB>Qxggt	JPCARDS	English Profile Vocabulary::B2	browse (COMPUTING)	vocab_7432_browse__COMPUTING_	JPCARDS	verb		/braʊz/		to look at information on the Internet	It's a good site to browse.	Furthermore people read when the[y] browse on the internet, whet[h]er for entertainment or educational and business affairs. (First Certificate in English; B2; Swiss German)		B2
Hfe7-I`>L9	JPCARDS	English Profile Vocabulary::B2	broadcast	vocab_7433_broadcast	JPCARDS	verb : I or T		/ˈbrɔːd.kɑːst/		to send out a programme on television, radio or the Internet	Radio Caroline used to broadcast from a boat in the North Sea.<br>The tennis championship is broadcast live to several different countries.	Unfortunately most of the programmes that channels broadcast are not quality programmes. (First Certificate in English; B2; Greek)		B2
MlO^,R=<2o	JPCARDS	English Profile Vocabulary::B2	shell	vocab_7434_shell	JPCARDS	noun : C or U		/ʃel/		the hard outer covering of some creatures and of eggs, nuts, or seeds	Brazil nuts have very hard shells.<br>A piece of shell fell into the cake mixture.<br>the shell of a snail/crab/tortoise<br>a shell necklace	Mainly I collect books, postcards, dolls, silver bracelets and sea shells. (First Certificate in English; B2; Polish)		B2
K?Ox.-azaT	JPCARDS	English Profile Vocabulary::B2	stuck (NOT MOVE)	vocab_7435_stuck__NOT_MOVE_	JPCARDS	adjective : never before noun		/stʌk/		not able to move anywhere	This door seems to be stuck - can you help me push it open?<br>My key got stuck in the lock.<br>Seven of us were stuck in the lift for over an hour.<br>I hate being stuck behind a desk - I'd rather work outside.	You want to go to your job, to an important appoi[n]tment or to the hospital because you have a health problem and you are always stuck in traffic. (First Certificate in English; B2; Greek)		B2
v*}Ay>vmgk	JPCARDS	English Profile Vocabulary::B2	make fun of sb/sth	vocab_7436_make_fun_of_sb_sth	JPCARDS	verb : T		/meɪk/		to make a joke about someone or something in an unkind way	The other children at school used to make fun of his hair.	I didn't want to tell other people because I didn't want them to make fun of me. (First Certificate in English; B2; Spanish)		B2
"F1~2b/#WVa"	JPCARDS	English Profile Vocabulary::B2	raw (NATURAL)	vocab_7437_raw__NATURAL_	JPCARDS	adjective		/rɔː/		in the natural state	raw sugar<br>raw materials	Finally, I think the designers will make use of the raw materials and create an innovative look for all of us. (First Certificate in English; B2; Chinese)		B2
krrKt!CUo>	JPCARDS	English Profile Vocabulary::B2	underline (EMPHASIZE)	vocab_7438_underline__EMPHASIZE_	JPCARDS	verb : T		/ˌʌn.dəˈlaɪn/		to emphasize the truth or importance of something	The report underlines the need for more teachers in schools.	It is true that museums do not show the past as well as they could, but we must underline that they are always good enough if we are really interested in knowing about our past. (First Certificate in English; B2; Spanish)		B2
QeV-302sBy	JPCARDS	English Profile Vocabulary::B2	worry (MAKE SOMEONE ANXIOUS)	vocab_7439_worry__MAKE_SOMEONE_ANXIOUS_	JPCARDS	verb		/ˈwʌr.i/		to make someone feel anxious because of problems or unpleasant things that might happen	It worries me that he hasn't phoned yet.<br>The lack of rain is starting to worry people.	Unemployment is increasing too, and today, it worries every single citizen of the world, specially the ones who live in [a] third world country. (First Certificate in English; B2; Portuguese)		B2
jC9%;BJwbq	JPCARDS	English Profile Vocabulary::B2	revolution (CHANGE)	vocab_7440_revolution__CHANGE_	JPCARDS	noun		/ˌrev.əˈluː.ʃən/		a very important change in the way that people do things	a technological revolution<br>Penicillin produced a revolution in medicine.	The technological revolution taking place today can be directly linked to the amazing evolution of our communication abilities throughout th[e]se last years. (First Certificate in English; B2; Greek)		B2
"D`/7%#T{)%"	JPCARDS	English Profile Vocabulary::B2	in the long run	vocab_7441_in_the_long_run	JPCARDS	noun : C		/rʌn/		at a time that is far away in the future	It seems a lot of effort but I'm sure it's the best solution in the long run.	It costs a lot of money, but in the long run, it [is] worth [it]. (First Certificate in English; B2; Japanese)		B2
eCdXojAb05	JPCARDS	English Profile Vocabulary::B2	with respect to sth	vocab_7442_with_respect_to_sth	JPCARDS	preposition		/wɪð/		relating to a particular thing	I am writing with respect to your letter of 24 June.	With respect to the ages of the members, they are between fifteen and twenty years old. (First Certificate in English; B2; Spanish)		B2
KKu-FU%B*G	JPCARDS	English Profile Vocabulary::B2	primarily	vocab_7443_primarily	JPCARDS	adverb		/praɪˈmer.ə.li/		mainly	She's known primarily as a novelist but she also writes poetry.	""The Vagabond Dog"" - one of his best short stories - is primarily naturalistic. (First Certificate in English; B2; Farsi)<br>"		B2
h;jLRTGDLF	JPCARDS	English Profile Vocabulary::B2	pound	vocab_7444_pound	JPCARDS	verb : I or T		/paʊnd/		to hit or beat repeatedly with a lot of force, or to crush something by hitting it repeatedly	I could feel my heart pounding as I went on stage to collect the prize.<br>The city was pounded to rubble during the war.<br>He pounded on the door demanding to be let in.	Tina's heart began to pound when suddenly, she heard her name being called out loud! (First Certificate in English; B2; Spanish)		B2
z^9-QZN(HG	JPCARDS	English Profile Vocabulary::B2	be around	vocab_7445_be_around	JPCARDS	adverb		/əˈraʊnd/		If someone is around, they are present in a place.	Will you be around next week?<br>Roger isn't around at the moment - can I help instead?	It was dark and not a soul was around. (First Certificate in English; B2; Spanish)		B2
e<_cWO1&V`	JPCARDS	English Profile Vocabulary::B2	look as if/as though	vocab_7446_look_as_if_as_though	JPCARDS	verb		/lʊk/		used to describe the appearance of a person or thing	Bradley looked as if he had seen a ghost.<br>She looked as though she was going to cry.	The dress is made of bright blue silk, it's long and looks as if it was [made] for [a] queen. (First Certificate in English; B2; Russian)		B2
ja6G?v7NmO	JPCARDS	English Profile Vocabulary::B2	father-in-law	vocab_7447_father_in_law	JPCARDS	noun : C		/ˈfɑːð.ər.ɪn.lɔː/		the father of your husband or wife	My father-in-law was a banker.	My father-in-law, I'm pretty sure, [will] be able to answer all your questions. (First Certificate in English; B2; French)		B2
KP/M??>r(9	JPCARDS	English Profile Vocabulary::B2	in connection with sth	vocab_7448_in_connection_with_sth	JPCARDS	preposition		/ɪn/		used to say what something is about	I am writing in connection with the above job advertised in The Daily Press on Monday 12th February.<br>A man has been arrested in connection with last month's murder.	Dear Mrs Brown, I am writing in connection with a surprise birthday party for your husband, Mr Brown. (First Certificate in English; B2; Greek)		B2
lf}uvg&]`r	JPCARDS	English Profile Vocabulary::B2	be under the impression	vocab_7449_be_under_the_impression	JPCARDS	preposition		/ˈʌn.dər/		to think or understand a particular stated thing	I was under the impression (that) you didn't get on too well.<br>He was under the mistaken impression (that) you were married.	I am under the impression that people generally exercise a little, but if they eat the wrong food every day, it won't help. (First Certificate in English; B2; Danish)		B2
en>eExAI?$	JPCARDS	English Profile Vocabulary::B2	payment (AMOUNT PAID)	vocab_7450_payment__AMOUNT_PAID_	JPCARDS	noun		/ˈpeɪ.mənt/		an amount of money paid	We need a deposit of £165 followed by twelve monthly payments of £60.<br>When is the first payment due?	Now people can buy or sell things from their home. [T]hey don't have to go to the bank, if they want [to] make a payment. (First Certificate in English; B2; Russian)		B2
G]`28Q($(3	JPCARDS	English Profile Vocabulary::B2	settle (DECIDE)	vocab_7451_settle__DECIDE_	JPCARDS	verb		/ˈset.l ̩/		to decide or arrange something	Right, that's settled. We're going to Spain.<br>They haven't yet settled when the wedding is going to be.<br>""The tickets are £40 each."" ""Well, that settles that then - I can't afford that much.""<br>I'd like to get this matter settled once and for all.<br>The details of the contract have not yet been settled.	I really hope it will not take you long to settle the matter. (First Certificate in English; B2; Russian)<br>"		B2
rgW9VW5,u-	JPCARDS	English Profile Vocabulary::B2	relation (CONNECTION)	vocab_7452_relation__CONNECTION_	JPCARDS	noun		/rɪˈleɪ.ʃən/		a connection between two or more things	The relation between smoking and lung cancer is well established.	Another drawback is the relation between space and time. (First Certificate in English; B2; Catalan)		B2
m$$A1Wi~&O	JPCARDS	English Profile Vocabulary::B2	keep sb company	vocab_7453_keep_sb_company	JPCARDS	noun		/ˈkʌm.pə.ni/		to stay with someone so that they are not alone	Come and keep me company, Isabel.	Usually I went with him to keep him company and because I liked it. (First Certificate in English; B2; Danish)		B2
"De|#P$lZXd"	JPCARDS	English Profile Vocabulary::B2	lane (PART)	vocab_7454_lane__PART_	JPCARDS	noun : C		/leɪn/		part of a road or track that is separated from the other parts, usually by a painted line	the inside/middle/outside lane<br>the fast/slow lane<br>They're widening the road from two to three lanes.	For example, most buses drive [i]n an extra lane. (First Certificate in English; B2; German)		B2
uxztob+/r-	JPCARDS	English Profile Vocabulary::B2	spread (GRADUALLY AFFECT)	vocab_7455_spread__GRADUALLY_AFFECT_	JPCARDS	verb		/spred/		to gradually affect a larger area	The fire spread very rapidly because of the strong wind.<br>It started off as cancer of the liver but it spread to other areas of the body.	It seemed that the fire might spread more. (First Certificate in English; B2; Japanese)		B2
"J:?Fb#.i~{"	JPCARDS	English Profile Vocabulary::B2	drop (STOP ACTIVITY)	vocab_7456_drop__STOP_ACTIVITY_	JPCARDS	verb		/drɒp/		to stop doing or planning something, especially an activity	I'm going to drop yoga and do aerobics instead.<br>Can you drop what you're doing and help me with this report?	I think you shouldn't drop sports but on the other hand, if you drop sports and do music, it [would be] quite good as well. (First Certificate in English; B2; Chinese)		B2
cSf<1jbuX/	JPCARDS	English Profile Vocabulary::B2	graduate	vocab_7457_graduate	JPCARDS	noun : C		/ˈgrædʒ.u.ət/		a person who has a first degree from a university or college	a science graduate	He is a graduate in Ancient History and he has done post-graduate studies in Archaeology. (First Certificate in English; B2; Greek)		B2
DOi_hR8rI*	JPCARDS	English Profile Vocabulary::B2	anger	vocab_7458_anger	JPCARDS	noun : U		/ˈæŋ.gər/		a strong feeling against someone who has behaved badly, making you want to shout at them or hurt them	I think he feels a lot of anger towards his father who treated him very badly as a child.<br>The people showed no surprise or anger at their treatment.	Trisha, who had invited us there, looked like she was about to explode with anger or burst into tears. (First Certificate in English; B2; Polish)		B2
P0y)P4)((O	JPCARDS	English Profile Vocabulary::B2	exchange (SHOP)	vocab_7459_exchange__SHOP_	JPCARDS	verb : T		/ɪksˈtʃeɪndʒ/		to take something back to the shop where you bought it and change it for something else	Goods can only be exchanged on production of the original receipt.<br>Could I exchange this shirt for a larger size?			B2
x@yUS@qJp3	JPCARDS	English Profile Vocabulary::B2	parade	vocab_7460_parade	JPCARDS	noun : C		/pəˈreɪd/		a line of people or vehicles that moves through a public place as a way of celebrating an occasion	a victory parade	The festival starts with a huge opening parade. (First Certificate in English; B2; Swiss German)		B2
u=,$~-I:IR	JPCARDS	English Profile Vocabulary::B2	nasty (ANGRY)	vocab_7461_nasty__ANGRY_	JPCARDS	adjective		/ˈnɑː.sti/		very angry or violent	When I asked for the money, he turned really nasty.	He can sometimes be very nasty and say and do horrible things on and [off] the pitch. (First Certificate in English; B2; Swedish)		B2
f[^&6r~q3K	JPCARDS	English Profile Vocabulary::B2	debt (STATE OF OWING)	vocab_7462_debt__STATE_OF_OWING_	JPCARDS	noun		/det/		when you owe money to someone	They are in debt to the bank.<br>He ran/got into debt after he lost his job.<br>The company is deep in debt.	The consequence is that I'm in debt. (First Certificate in English; B2; Danish)		B2
d5w%Pnet=]	JPCARDS	English Profile Vocabulary::B2	at your convenience	vocab_7463_at_your_convenience	JPCARDS	noun		/kənˈviː.ni.ənts/		at a time that is convenient to you	We can meet at your convenience.	I look forward to hearing from you at your earliest convenience. (First Certificate in English; B2; Greek)		B2
dv;&2B?bN$	JPCARDS	English Profile Vocabulary::B2	expression (PHRASE)	vocab_7464_expression__PHRASE_	JPCARDS	noun		/ɪkˈspreʃ.ən/		a word or phrase	He uses a lot of informal expressions.<br>'A can of worms' is an expression which means 'a difficult situation'.	With th[ese] kind[s] of videos, they could learn words and expressions used every day by normal people talking to normal people. (First Certificate in English; B2; Spanish)		B2
Q`o/0g,=6S	JPCARDS	English Profile Vocabulary::B2	respected	vocab_7465_respected	JPCARDS	adjective		/rɪˈspek.tɪd/		admired by people because of your knowledge, achievements, etc.	a highly respected doctor/politician<br>He is very well respected in the business world.	Looking at Pele's life, we discover that he was a respected man who did his [be]st to help others and his country. (First Certificate in English; B2; Portuguese)		B2
Nn28~qvE~u	JPCARDS	English Profile Vocabulary::B2	cheat	vocab_7466_cheat	JPCARDS	verb : I or T		/tʃiːt/		to behave in a dishonest way in order to get what you want	Anyone caught cheating will be immediately disqualified from the exam.<br>She was caught cheating in her French exam.<br>He cheats at cards.	She also didn't want to cheat during the exam because it wouldn't be fair to anyone. (First Certificate in English; B2; Hungarian)		B2
mrNrp|J`:X	JPCARDS	English Profile Vocabulary::B2	feature (FACE)	vocab_7467_feature__FACE_	JPCARDS	noun : C		/ˈfiː.tʃər/		Someone's features are the parts of their face that you notice when you look at them.	His eyes are his best feature.	They have similar figures, [and] the features of their faces are nearly the same. (First Certificate in English; B2; French)		B2
E:71&`DFN!	JPCARDS	English Profile Vocabulary::B2	soul (PERSON)	vocab_7468_soul__PERSON_	JPCARDS	noun		/səʊl/		a person	I didn't see a soul when I went out.	Unlike a year ago, she did not tell a soul. (First Certificate in English; B2; Chinese)		B2
cO?A5~UcO|	JPCARDS	English Profile Vocabulary::B2	from (PREVENTING)	vocab_7469_from__PREVENTING_	JPCARDS	preposition		/frɒm/		used to show what someone is not allowed to do or know, or what has been stopped happening	He's been banned from driving for six months.<br>For many years, the truth was kept from the public.	Wouldn't it be better if cars were banned from the Central Business District in order to avoid traffic jams and stress[?] (First Certificate in English; B2; Portuguese)		B2
ssrvKM>QtZ	JPCARDS	English Profile Vocabulary::B2	step (STAGE)	vocab_7470_step__STAGE_	JPCARDS	noun : C		/step/		one of the things that you do to achieve something	What's the next step in the programme?<br>We must stay one step ahead of our competitors.<br>Most people believe that the decision to cut interest rates was a step in the right direction.<br>The President took the unusual step of altering his prepared speech in order to condemn the terrorist attack.	We'd like to know how it feels to be in the film business, how you started and the steps you've taken to be where you are now. (First Certificate in English; B2; Portuguese)		B2
g>P[K($m>s	JPCARDS	English Profile Vocabulary::B2	do sb good	vocab_7471_do_sb_good	JPCARDS	noun : U		/gʊd/		to be useful or helpful to someone	A holiday in the sun will do you good.	I think that living and studying in another country will do you good. (First Certificate in English; B2; Greek)		B2
rg?cO+Y@3W	JPCARDS	English Profile Vocabulary::B2	dose	vocab_7472_dose	JPCARDS	noun : C		/dəʊs/		a measured amount of something such as medicine	a high/low dose<br>a dose of penicillin	It is important to me because I have asthma and cannot miss even one dose of it. (Key English Test; A2; Tamil)		B2
K`~-pgj[9.	JPCARDS	English Profile Vocabulary::B2	desperately (SERIOUSLY)	vocab_7473_desperately__SERIOUSLY_	JPCARDS	adverb		/ˈdes.pər.ət.li/		extremely or very much	He was desperately ill.<br>I'm not desperately keen on football.<br>He was desperately in love with her.<br>They desperately wanted a child.	I desperately need a bicycle as a bicycle competition is going to take place in our city. (Preliminary English Test; B1; Tamil)		B2
esF|EN-n2,	JPCARDS	English Profile Vocabulary::B2	worldwide	vocab_7474_worldwide	JPCARDS	adjective		/ˈwɜːld.waɪd/		existing or happening in all parts of the world	a worldwide success<br>An increase in average temperature by only a few degrees could cause environmental problems worldwide.	You can visit the main monuments of Paris, known worldwide, like Notre-Dame Cathedral or the Eiffel Tower, built in 1903. (First Certificate in English; B2; French)		B2
BJ|HOXWo;-	JPCARDS	English Profile Vocabulary::B2	bow (KNOT)	vocab_7475_bow__KNOT_	JPCARDS	noun : C		/bəʊ/		a knot with two curved parts and two loose ends, that is used to tie shoes or as decoration	The present was wrapped in gold paper and tied with a big red bow.	He saw a big black bow [o]n the handle of the door. (First Certificate in English; B2; Greek)		B2
